tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,3,-0.32,-0.24,0.06,0,0,1,0.057301,0.0530716,0.0523599,0.056906,-0.29837,1.03719,-1.70036,2.36293,-0.738731,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,3,-0.28,-0.24,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.28,-0.24,0.024,0,0,1,0.057301,0.0530716,0.0523599,0.0212723,-0.262503,1.45129,-3.39698,5.31177,-2.85402,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.28,-0.24,0.03,0,0,1,0.057301,0.0530716,0.0523599,0.0272768,-0.262143,1.34367,-3.00623,4.65509,-2.3892,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.28,-0.24,0.036,0,0,1,0.057301,0.0530716,0.0523599,0.0332813,-0.261782,1.23606,-2.61549,3.99842,-1.92437,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.28,-0.24,0.042,0,0,1,0.057301,0.0530716,0.0523599,0.0392858,-0.261421,1.12844,-2.22474,3.34174,-1.45955,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.28,-0.24,0.048,0,0,1,0.057301,0.0530716,0.0523599,0.0452903,-0.26106,1.02082,-1.834,2.68507,-0.99472,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.28,-0.24,0.054,0,0,1,0.057301,0.0530716,0.0523599,0.0512948,-0.2607,0.913206,-1.44325,2.0284,-0.529894,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.28,-0.24,0.06,0,0,1,0.057301,0.0530716,0.0523599,0.0572993,-0.260339,0.80559,-1.0525,1.37172,-0.0650679,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,3,-0.24,-0.24,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.24,-0.24,0.018,0,0,1,0.057301,0.0530716,0.0523599,0.0156611,-0.224833,1.3273,-3.13987,4.97723,-2.64519,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.024,0,0,1,0.057301,0.0530716,0.0523599,0.0216656,-0.224472,1.21969,-2.74913,4.32056,-2.18036,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.03,0,0,1,0.057301,0.0530716,0.0523599,0.0276701,-0.224111,1.11207,-2.35838,3.66388,-1.71553,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.036,0,0,1,0.057301,0.0530716,0.0523599,0.0336746,-0.223751,1.00445,-1.96764,3.00721,-1.25071,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.042,0,0,1,0.057301,0.0530716,0.0523599,0.0396791,-0.22339,0.896839,-1.57689,2.35053,-0.785883,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.048,0,0,1,0.057301,0.0530716,0.0523599,0.0456836,-0.223029,0.789222,-1.18614,1.69386,-0.321057,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.054,0,0,1,0.057301,0.0530716,0.0523599,0.0516881,-0.222668,0.681606,-0.795399,1.03718,0.143769,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.24,-0.24,0.06,0,0,1,0.057301,0.0530716,0.0523599,0.0576927,-0.222308,0.57399,-0.404654,0.380508,0.608595,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,3,-0.2,-0.24,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.2,-0.24,0.012,0,0,1,0.057301,0.0530716,0.0523599,0.0100499,-0.187162,1.20332,-2.88277,4.64269,-2.43635,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.018,0,0,1,0.057301,0.0530716,0.0523599,0.0160544,-0.186801,1.0957,-2.49202,3.98602,-1.97152,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.024,0,0,1,0.057301,0.0530716,0.0523599,0.0220589,-0.186441,0.988087,-2.10128,3.32934,-1.5067,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.03,0,0,1,0.057301,0.0530716,0.0523599,0.0280634,-0.18608,0.880471,-1.71053,2.67267,-1.04187,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.036,0,0,1,0.057301,0.0530716,0.0523599,0.0340679,-0.185719,0.772855,-1.31978,2.016,-0.577045,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.042,0,0,1,0.057301,0.0530716,0.0523599,0.0400724,-0.185358,0.665238,-0.929039,1.35932,-0.11222,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.048,0,0,1,0.057301,0.0530716,0.0523599,0.0460769,-0.184998,0.557622,-0.538294,0.702646,0.352606,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.054,0,0,1,0.057301,0.0530716,0.0523599,0.0520815,-0.184637,0.450006,-0.147548,0.0459709,0.817432,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.2,-0.24,0.06,0,0,1,0.057301,0.0530716,0.0523599,0.058086,-0.184276,0.34239,0.243197,-0.610704,1.28226,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,3,-0.16,-0.24,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.16,-0.24,0.006,0,0,1,0.057301,0.0530716,0.0523599,0.00443871,-0.149492,1.07934,-2.62566,4.30816,-2.22751,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.012,0,0,1,0.057301,0.0530716,0.0523599,0.0104432,-0.149131,0.971719,-2.23492,3.65148,-1.76269,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.018,0,0,1,0.057301,0.0530716,0.0523599,0.0164477,-0.14877,0.864103,-1.84417,2.99481,-1.29786,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.024,0,0,1,0.057301,0.0530716,0.0523599,0.0224522,-0.148409,0.756487,-1.45342,2.33813,-0.833034,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.03,0,0,1,0.057301,0.0530716,0.0523599,0.0284567,-0.148049,0.648871,-1.06268,1.68146,-0.368208,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.036,0,0,1,0.057301,0.0530716,0.0523599,0.0344612,-0.147688,0.541254,-0.671934,1.02478,0.0966176,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.042,0,0,1,0.057301,0.0530716,0.0523599,0.0404658,-0.147327,0.433638,-0.281188,0.368108,0.561444,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.048,0,0,1,0.057301,0.0530716,0.0523599,0.0464703,-0.146966,0.326022,0.109557,-0.288567,1.02627,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.054,0,0,1,0.057301,0.0530716,0.0523599,0.0524748,-0.146606,0.218405,0.500303,-0.945241,1.4911,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.16,-0.24,0.06,0,0,1,0.057301,0.0530716,0.0523599,0.0584793,-0.146245,0.110789,0.891048,-1.60192,1.95592,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,3,-0.12,-0.24,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.12,-0.24,0,0,0,1,0.057301,0.0530716,0.0523599,-0.00117248,-0.111821,0.955352,-2.36856,3.97362,-2.01867,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.006,0,0,1,0.057301,0.0530716,0.0523599,0.00483203,-0.11146,0.847735,-1.97781,3.31694,-1.55385,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.012,0,0,1,0.057301,0.0530716,0.0523599,0.0108365,-0.1111,0.740119,-1.58706,2.66027,-1.08902,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.018,0,0,1,0.057301,0.0530716,0.0523599,0.016841,-0.110739,0.632503,-1.19632,2.0036,-0.624197,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.024,0,0,1,0.057301,0.0530716,0.0523599,0.0228455,-0.110378,0.524887,-0.805574,1.34692,-0.159371,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.03,0,0,1,0.057301,0.0530716,0.0523599,0.0288501,-0.110017,0.41727,-0.414829,0.690246,0.305455,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.036,0,0,1,0.057301,0.0530716,0.0523599,0.0348546,-0.109657,0.309654,-0.024083,0.0335708,0.770281,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.042,0,0,1,0.057301,0.0530716,0.0523599,0.0408591,-0.109296,0.202038,0.366662,-0.623104,1.23511,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.048,0,0,1,0.057301,0.0530716,0.0523599,0.0468636,-0.108935,0.0944215,0.757408,-1.27978,1.69993,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.054,0,0,1,0.057301,0.0530716,0.0523599,0.0528681,-0.108574,-0.0131948,1.14815,-1.93645,2.16476,-0.00231129,-0.221874,0.874435,-1.25747,1.95576,-0.189531
0.3,0,3,-0.12,-0.24,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,3,-0.08,-0.24,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,3,-0.08,-0.24,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
