tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ZMP_th(deg) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.3 0 30 -0.40 0.25 -0.060 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.054 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.048 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.042 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.036 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.030 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.024 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.018 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.012 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 -0.006 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.000 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.006 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.012 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.018 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.024 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.030 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.036 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.042 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.40 0.25 0.048 0 1 1 0.067083 -0.0399983 0.15708 0.0441122 -0.374578 1.78112 -3.88282 5.90548 -3.00793 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
0.3 0 30 -0.40 0.25 0.054 0 1 1 0.067083 -0.0399983 0.15708 0.0501167 -0.374217 1.67351 -3.49207 5.2488 -2.54311 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
0.3 0 30 -0.40 0.25 0.060 0 1 1 0.067083 -0.0399983 0.15708 0.0561213 -0.373856 1.56589 -3.10133 4.59213 -2.07828 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
 
0.3 0 30 -0.36 0.25 -0.060 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.054 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.048 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.042 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.036 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.030 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.024 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.018 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.012 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 -0.006 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.000 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.006 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.012 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.018 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.024 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.030 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.036 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.36 0.25 0.042 0 1 1 0.067083 -0.0399983 0.15708 0.038501 -0.336907 1.65714 -3.62571 5.57094 -2.7991 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
0.3 0 30 -0.36 0.25 0.048 0 1 1 0.067083 -0.0399983 0.15708 0.0445056 -0.336546 1.54952 -3.23497 4.91426 -2.33427 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
0.3 0 30 -0.36 0.25 0.054 0 1 1 0.067083 -0.0399983 0.15708 0.0505101 -0.336186 1.44191 -2.84422 4.25759 -1.86944 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
0.3 0 30 -0.36 0.25 0.060 0 1 1 0.067083 -0.0399983 0.15708 0.0565146 -0.335825 1.33429 -2.45348 3.60091 -1.40462 0.00241081 0.231734 -0.891399 1.35224 -2.04358 0.354035
 
0.3 0 30 -0.32 0.25 -0.060 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.054 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.048 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.042 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.036 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.030 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.024 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.3 0 30 -0.32 0.25 -0.018 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
