tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,12,-0.32,0.24,-0.036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,-0.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,-0.024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,-0.018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,-0.012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,-0.006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0.006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0.012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0.018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0.024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.32,0.24,0.036,0,1,1,0.067083,-0.0399983,0.15708,0.0328898,-0.299243,1.53247,-3.368,5.23449,-2.59154,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.32,0.24,0.042,0,1,1,0.067083,-0.0399983,0.15708,0.0388943,-0.298882,1.42485,-2.97726,4.57782,-2.12671,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.32,0.24,0.048,0,1,1,0.067083,-0.0399983,0.15708,0.0448988,-0.298521,1.31723,-2.58651,3.92114,-1.66189,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.32,0.24,0.054,0,1,1,0.067083,-0.0399983,0.15708,0.0509034,-0.298161,1.20962,-2.19577,3.26447,-1.19706,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.32,0.24,0.06,0,1,1,0.067083,-0.0399983,0.15708,0.0569079,-0.2978,1.102,-1.80502,2.60779,-0.732235,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
