tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ZMP_th(deg) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0 0 0 0.2288 -0.40 -0.0381 -0.060 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.054 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 -0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.000 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.054 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.40 -0.0381 0.060 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 
0 0 0 0.2288 -0.36 -0.0381 -0.060 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.054 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 -0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.000 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.054 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.36 -0.0381 0.060 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 
0 0 0 0.2288 -0.32 -0.0381 -0.060 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.054 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 -0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.000 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.32 -0.0381 0.054 1 2 0 0 0 -0.0358797 0.215398 -0.646308 1.28403 -1.8061 1.474 0.0508403 -0.309593 1.15595 -3.79771 3.93004 -1.42612
0 0 0 0.2288 -0.32 -0.0381 0.060 1 2 0 0 0 -0.0358797 0.215398 -0.646308 1.28403 -1.8061 1.474 0.0568446 -0.309202 1.04794 -3.41101 3.34867 -1.21835
 
0 0 0 0.2288 -0.28 -0.0381 -0.060 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.054 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.048 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 -0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.000 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.006 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.012 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.018 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.024 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.030 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.036 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.042 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.2288 -0.28 -0.0381 0.048 1 2 0 0 0 -0.0358797 0.215398 -0.646308 1.28403 -1.8061 1.474 0.045229 -0.271893 1.03107 -3.53064 3.55026 -1.14555
