tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0 0 0 0 0 -0.024 0 0 0 0 -0.05 -0.024018 -0.00144294 0.430465 -1.56298 2.6267 -1.8593 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.021 0 0 0 0 -0.05 -0.0210158 -0.00126257 0.376657 -1.36761 2.29836 -1.62689 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.018 0 0 0 0 -0.05 -0.0180135 -0.0010822 0.322849 -1.17224 1.97002 -1.39448 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.015 0 0 0 0 -0.05 -0.0150113 -0.000901835 0.269041 -0.976864 1.64169 -1.16206 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.012 0 0 0 0 -0.05 -0.012009 -0.000721468 0.215233 -0.781491 1.31335 -0.929652 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.009 0 0 0 0 -0.05 -0.00900676 -0.000541101 0.161424 -0.586118 0.985012 -0.697239 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.006 0 0 0 0 -0.05 -0.00600451 -0.000360734 0.107616 -0.390745 0.656675 -0.464826 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 -0.003 0 0 0 0 -0.05 -0.00300225 -0.000180367 0.0538081 -0.195373 0.328337 -0.232413 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.000 0 0 0 0 -0.05 1.02823e-316 3.39638e-314 3.79599e-312 -1.40731e-311 2.38994e-311 -1.70624e-311 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.003 0 0 0 0 -0.05 0.00300225 0.000180367 -0.0538081 0.195373 -0.328337 0.232413 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984709
0 0 0 0 0 0.006 0 0 0 0 -0.05 0.00600451 0.000360734 -0.107616 0.390745 -0.656675 0.464826 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.009 0 0 0 0 -0.05 0.00900676 0.000541101 -0.161424 0.586118 -0.985012 0.697239 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.012 0 0 0 0 -0.05 0.012009 0.000721468 -0.215233 0.781491 -1.31335 0.929652 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.015 0 0 0 0 -0.05 0.0150113 0.000901835 -0.269041 0.976864 -1.64169 1.16206 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.018 0 0 0 0 -0.05 0.0180135 0.0010822 -0.322849 1.17224 -1.97002 1.39448 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.021 0 0 0 0 -0.05 0.0210158 0.00126257 -0.376657 1.36761 -2.29836 1.62689 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984709
0 0 0 0 0 0.024 0 0 0 0 -0.05 0.024018 0.00144294 -0.430465 1.56298 -2.6267 1.8593 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984709
0 0 0 0 0 0.027 0 0 0 0 -0.05 0.0270203 0.0016233 -0.484273 1.75835 -2.95504 2.09172 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 0 0 0 0.030 0 0 0 0 -0.05 0.0300225 0.00180367 -0.538081 1.95373 -3.28337 2.32413 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 -90.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -85.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -80.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -75.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -70.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -65.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -60.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -55.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -50.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -45.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -40.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -35.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -30.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -25.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -20.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -15.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 -10.0 0 0 0 0 0 0 0 -0.05 1.02836e-316 3.39604e-314 3.79583e-312 -1.40727e-311 2.3899e-311 -1.70624e-311 -5.62315e-06 -0.00169461 -0.195168 0.319911 -0.755059 0.00741478
0 0 -5.0 0 0 0 0 0 0 0 -0.05 1.02924e-316 3.39479e-314 3.79584e-312 -1.40737e-311 2.3904e-311 -1.70692e-311 -5.62315e-06 -0.00169461 -0.195168 0.319911 -0.755059 0.00741478
0 0 0.0 0 0 0 0 0 0 0 -0.05 1.02898e-316 3.39523e-314 3.796e-312 -1.40742e-311 2.39044e-311 -1.70692e-311 -6.40434e-06 -0.0019507 -0.223711 0.365071 -0.859253 -0.000984708
0 0 5.0 0 0 0 0 0 0 0 -0.05 1.02985e-316 3.39441e-314 3.79629e-312 -1.40761e-311 2.39104e-311 -1.7076e-311 -5.62315e-06 -0.00169461 -0.195168 0.319911 -0.755059 0.00741478
0 0 10.0 0 0 0 0 0 0 0 -0.05 1.0298e-316 3.39456e-314 3.79637e-312 -1.40763e-311 2.39106e-311 -1.7076e-311 -5.62315e-06 -0.00169461 -0.195168 0.319911 -0.755059 0.00741478
0 0 15.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0 0 20.0 0 0 0 0 0 0 0 -0.05 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
