tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.36 0 -25.0 0 0 0 0 0 0 0 -0.05 1.05427e-06 0.000345878 0.0385551 -0.0605387 0.140668 0.0119529 -5.02519e-06 -0.00149947 -0.173433 0.285814 -0.677581 0.0157533
0.36 0 -20.0 0 0 0 0 0 0 0 -0.05 1.05657e-06 0.000346674 0.0386444 -0.060699 0.141083 0.0118809 -5.02329e-06 -0.00149884 -0.173362 0.28571 -0.677309 0.0157734
0.36 0 -15.0 0 0 0 0 0 0 0 -0.05 1.05885e-06 0.000347458 0.0387324 -0.0608575 0.141492 0.0118092 -5.02137e-06 -0.00149819 -0.17329 0.285604 -0.677029 0.0157895
0.36 0 -10.0 0 0 0 0 0 0 0 -0.05 1.06109e-06 0.00034823 0.0388191 -0.061014 0.141895 0.011738 -5.01943e-06 -0.00149754 -0.173217 0.285495 -0.676742 0.0158016
0.36 0 -5.0 0 0 0 0 0 0 0 -0.05 1.0633e-06 0.000348992 0.0389046 -0.0611686 0.142293 0.0116674 -5.01747e-06 -0.00149688 -0.173143 0.285384 -0.676448 0.0158099
0.36 0 0.0 0 0 0 0 0 0 0 -0.05 1.06548e-06 0.000349742 0.0389887 -0.0613211 0.142684 0.0115976 -5.01548e-06 -0.00149621 -0.173068 0.28527 -0.676146 0.0158144
0.36 0 5.0 0 0 0 0 0 0 0 -0.05 1.06763e-06 0.00035048 0.0390716 -0.0614716 0.143069 0.0115288 -5.01348e-06 -0.00149553 -0.172992 0.285154 -0.675838 0.015815
0.36 0 10.0 0 0 0 0 0 0 0 -0.05 1.06974e-06 0.000351207 0.0391532 -0.0616199 0.143447 0.0114611 -5.01146e-06 -0.00149484 -0.172915 0.285036 -0.675522 0.015812
0.36 0 15.0 0 0 0 0 0 0 0 -0.05 1.07182e-06 0.000351923 0.0392335 -0.0617662 0.143819 0.0113947 -5.00941e-06 -0.00149415 -0.172837 0.284916 -0.6752 0.0158054
0.36 0 20.0 0 0 0 0 0 0 0 -0.05 1.07387e-06 0.000352626 0.0393124 -0.0619102 0.144185 0.0113298 -5.00735e-06 -0.00149345 -0.172759 0.284794 -0.674872 0.0157952
