tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 -90.0 -0.32 0 0.054 0 0 0 0 -0.05 0.0508951 -0.300666 0.921977 -1.72516 2.15646 -1.1933 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.32 0 0.060 0 0 0 0 -0.05 0.0568996 -0.300305 0.814361 -1.33441 1.49978 -0.728478 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.018 0 0 0 0 -0.05 0.0152614 -0.264799 1.33607 -3.42178 5.10529 -3.3086 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.024 0 0 0 0 -0.05 0.0212659 -0.264438 1.22846 -3.03104 4.44862 -2.84377 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.030 0 0 0 0 -0.05 0.0272704 -0.264077 1.12084 -2.64029 3.79194 -2.37894 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.036 0 0 0 0 -0.05 0.0332749 -0.263716 1.01323 -2.24955 3.13527 -1.91412 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.042 0 0 0 0 -0.05 0.0392794 -0.263356 0.905609 -1.8588 2.4786 -1.44929 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.048 0 0 0 0 -0.05 0.0452839 -0.262995 0.797993 -1.46805 1.82192 -0.984467 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.054 0 0 0 0 -0.05 0.0512884 -0.262634 0.690377 -1.07731 1.16525 -0.519641 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.28 0 0.060 0 0 0 0 -0.05 0.0572929 -0.262273 0.582761 -0.686563 0.508571 -0.0548151 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.012 0 0 0 0 -0.05 0.00965018 -0.227128 1.21209 -3.16468 4.77076 -3.09976 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.018 0 0 0 0 -0.05 0.0156547 -0.226767 1.10447 -2.77393 4.11408 -2.63493 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.024 0 0 0 0 -0.05 0.0216592 -0.226407 0.996858 -2.38319 3.45741 -2.17011 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.030 0 0 0 0 -0.05 0.0276637 -0.226046 0.889242 -1.99244 2.80073 -1.70528 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.036 0 0 0 0 -0.05 0.0336682 -0.225685 0.781625 -1.60169 2.14406 -1.24046 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.042 0 0 0 0 -0.05 0.0396727 -0.225324 0.674009 -1.21095 1.48738 -0.77563 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.048 0 0 0 0 -0.05 0.0456772 -0.224964 0.566393 -0.820204 0.830708 -0.310804 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.054 0 0 0 0 -0.05 0.0516817 -0.224603 0.458777 -0.429458 0.174033 0.154022 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.24 0 0.060 0 0 0 0 -0.05 0.0576862 -0.224242 0.35116 -0.0387126 -0.482641 0.618848 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.006 0 0 0 0 -0.05 0.00403898 -0.189457 1.08811 -2.90757 4.43622 -2.89092 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.012 0 0 0 0 -0.05 0.0100435 -0.189097 0.98049 -2.51683 3.77954 -2.4261 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.018 0 0 0 0 -0.05 0.016048 -0.188736 0.872874 -2.12608 3.12287 -1.96127 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.024 0 0 0 0 -0.05 0.0220525 -0.188375 0.765258 -1.73533 2.4662 -1.49644 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.030 0 0 0 0 -0.05 0.028057 -0.188014 0.657641 -1.34459 1.80952 -1.03162 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.036 0 0 0 0 -0.05 0.0340615 -0.187654 0.550025 -0.953844 1.15285 -0.566793 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.042 0 0 0 0 -0.05 0.040066 -0.187293 0.442409 -0.563098 0.496171 -0.101967 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.048 0 0 0 0 -0.05 0.0460705 -0.186932 0.334793 -0.172353 -0.160504 0.362859 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.054 0 0 0 0 -0.05 0.052075 -0.186572 0.227176 0.218393 -0.817179 0.827685 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.20 0 0.060 0 0 0 0 -0.05 0.0580795 -0.186211 0.11956 0.609138 -1.47385 1.29251 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.000 0 0 0 0 -0.05 -0.00157221 -0.151787 0.964123 -2.65047 4.10168 -2.68209 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.006 0 0 0 0 -0.05 0.00443229 -0.151426 0.856506 -2.25972 3.44501 -2.21726 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.012 0 0 0 0 -0.05 0.0104368 -0.151065 0.74889 -1.86897 2.78833 -1.75243 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.018 0 0 0 0 -0.05 0.0164413 -0.150705 0.641274 -1.47823 2.13166 -1.28761 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.024 0 0 0 0 -0.05 0.0224458 -0.150344 0.533657 -1.08748 1.47498 -0.822781 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.030 0 0 0 0 -0.05 0.0284503 -0.149983 0.426041 -0.696738 0.818308 -0.357955 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.036 0 0 0 0 -0.05 0.0344548 -0.149622 0.318425 -0.305993 0.161633 0.10687 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.042 0 0 0 0 -0.05 0.0404593 -0.149262 0.210809 0.0847527 -0.495042 0.571696 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.048 0 0 0 0 -0.05 0.0464638 -0.148901 0.103192 0.475498 -1.15172 1.03652 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.16 0 0.054 0 0 0 0 -0.05 0.0524683 -0.14854 -0.00442405 0.866244 -1.80839 1.50135 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 -0.006 0 0 0 0 -0.05 -0.00718341 -0.114116 0.840138 -2.39336 3.76714 -2.47325 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.000 0 0 0 0 -0.05 -0.0011789 -0.113756 0.732522 -2.00261 3.11047 -2.00842 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.006 0 0 0 0 -0.05 0.0048256 -0.113395 0.624906 -1.61187 2.45379 -1.5436 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.012 0 0 0 0 -0.05 0.0108301 -0.113034 0.51729 -1.22112 1.79712 -1.07877 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.018 0 0 0 0 -0.05 0.0168346 -0.112673 0.409673 -0.830378 1.14045 -0.613944 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.024 0 0 0 0 -0.05 0.0228391 -0.112313 0.302057 -0.439633 0.483771 -0.149118 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.030 0 0 0 0 -0.05 0.0288436 -0.111952 0.194441 -0.0488874 -0.172904 0.315708 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.036 0 0 0 0 -0.05 0.0348481 -0.111591 0.0868245 0.341858 -0.829579 0.780534 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.042 0 0 0 0 -0.05 0.0408526 -0.11123 -0.0207918 0.732604 -1.48625 1.24536 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.12 0 0.048 0 0 0 0 -0.05 0.0468572 -0.11087 -0.128408 1.12335 -2.14293 1.71019 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 -0.012 0 0 0 0 -0.05 -0.0127946 -0.0764457 0.716154 -2.13625 3.43261 -2.26441 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 -0.006 0 0 0 0 -0.05 -0.0067901 -0.0760849 0.608538 -1.74551 2.77593 -1.79958 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.000 0 0 0 0 -0.05 -0.00078559 -0.0757242 0.500922 -1.35476 2.11926 -1.33476 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.006 0 0 0 0 -0.05 0.00521892 -0.0753635 0.393306 -0.964018 1.46258 -0.869933 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.012 0 0 0 0 -0.05 0.0112234 -0.0750027 0.285689 -0.573273 0.805908 -0.405107 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.018 0 0 0 0 -0.05 0.0172279 -0.074642 0.178073 -0.182527 0.149233 0.0597188 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.024 0 0 0 0 -0.05 0.0232324 -0.0742813 0.0704567 0.208218 -0.507442 0.524545 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.030 0 0 0 0 -0.05 0.0292369 -0.0739205 -0.0371595 0.598963 -1.16412 0.989371 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.036 0 0 0 0 -0.05 0.0352414 -0.0735598 -0.144776 0.989709 -1.82079 1.4542 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.08 0 0.042 0 0 0 0 -0.05 0.041246 -0.0731991 -0.252392 1.38045 -2.47747 1.91902 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 -0.024 0 0 0 0 -0.05 -0.0244103 -0.0391358 0.699787 -2.2699 3.75474 -2.5204 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 -0.018 0 0 0 0 -0.05 -0.0184058 -0.0387751 0.59217 -1.87915 3.09807 -2.05557 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 -0.012 0 0 0 0 -0.05 -0.0124013 -0.0384143 0.484554 -1.4884 2.44139 -1.59075 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 -0.006 0 0 0 0 -0.05 -0.00639679 -0.0380536 0.376938 -1.09766 1.78472 -1.12592 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.000 0 0 0 0 -0.05 -0.000392279 -0.0376929 0.269322 -0.706913 1.12805 -0.661096 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.006 0 0 0 0 -0.05 0.00561223 -0.0373321 0.161705 -0.316168 0.471371 -0.19627 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.012 0 0 0 0 -0.05 0.0116167 -0.0369714 0.054089 0.0745779 -0.185304 0.268556 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.018 0 0 0 0 -0.05 0.0176212 -0.0366107 -0.0535273 0.465323 -0.841979 0.733382 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.024 0 0 0 0 -0.05 0.0236257 -0.0362499 -0.161144 0.856069 -1.49865 1.19821 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.030 0 0 0 0 -0.05 0.0296303 -0.0358892 -0.26876 1.24681 -2.15533 1.66303 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.04 0 0.036 0 0 0 0 -0.05 0.0356348 -0.0355285 -0.376376 1.63756 -2.812 2.12786 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 -0.030 0 0 0 0 -0.05 -0.0300215 -0.00146522 0.575803 -2.01279 3.42021 -2.31156 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 -0.024 0 0 0 0 -0.05 -0.024017 -0.00110449 0.468186 -1.62204 2.76353 -1.84674 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 -0.018 0 0 0 0 -0.05 -0.0180125 -0.000743753 0.36057 -1.2313 2.10686 -1.38191 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 -0.012 0 0 0 0 -0.05 -0.012008 -0.00038302 0.252954 -0.840553 1.45018 -0.917085 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 -0.006 0 0 0 0 -0.05 -0.00600347 -2.22858e-05 0.145338 -0.449808 0.793508 -0.452259 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 0.000 0 0 0 0 -0.05 1.03268e-06 0.000338448 0.0377213 -0.0590622 0.136833 0.0125672 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 0.006 0 0 0 0 -0.05 0.00600554 0.000699182 -0.069895 0.331683 -0.519842 0.477393 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 0.012 0 0 0 0 -0.05 0.01201 0.00105992 -0.177511 0.722429 -1.17652 0.942219 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 0.018 0 0 0 0 -0.05 0.0180146 0.00142065 -0.285128 1.11317 -1.83319 1.40704 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 0.024 0 0 0 0 -0.05 0.0240191 0.00178138 -0.392744 1.50392 -2.48987 1.87187 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 -0.00 0 0.030 0 0 0 0 -0.05 0.0300236 0.00214212 -0.50036 1.89467 -3.14654 2.3367 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 -0.036 0 0 0 0 -0.05 -0.0356327 0.0362054 0.451819 -1.75568 3.08567 -2.10273 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 -0.030 0 0 0 0 -0.05 -0.0296282 0.0365661 0.344202 -1.36494 2.42899 -1.6379 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 -0.024 0 0 0 0 -0.05 -0.0236237 0.0369268 0.236586 -0.974193 1.77232 -1.17307 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 -0.018 0 0 0 0 -0.05 -0.0176192 0.0372876 0.12897 -0.583448 1.11565 -0.708248 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 -0.012 0 0 0 0 -0.05 -0.0116147 0.0376483 0.0213535 -0.192702 0.458971 -0.243422 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 -0.006 0 0 0 0 -0.05 -0.00561016 0.038009 -0.0862628 0.198043 -0.197704 0.221404 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 0.000 0 0 0 0 -0.05 0.000394344 0.0383698 -0.193879 0.588789 -0.854379 0.68623 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 0.006 0 0 0 0 -0.05 0.00639885 0.0387305 -0.301495 0.979534 -1.51105 1.15106 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 0.012 0 0 0 0 -0.05 0.0124034 0.0390912 -0.409112 1.37028 -2.16773 1.61588 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 0.018 0 0 0 0 -0.05 0.0184079 0.039452 -0.516728 1.76103 -2.8244 2.08071 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.04 0 0.024 0 0 0 0 -0.05 0.0244124 0.0398127 -0.624344 2.15177 -3.48108 2.54553 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.042 0 0 0 0 -0.05 -0.0412439 0.073876 0.327835 -1.49858 2.75113 -1.89389 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.036 0 0 0 0 -0.05 -0.0352394 0.0742367 0.220218 -1.10783 2.09446 -1.42906 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.030 0 0 0 0 -0.05 -0.0292349 0.0745974 0.112602 -0.717088 1.43778 -0.964236 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.024 0 0 0 0 -0.05 -0.0232304 0.0749582 0.00498577 -0.326342 0.781108 -0.49941 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.018 0 0 0 0 -0.05 -0.0172259 0.0753189 -0.102631 0.0644031 0.124433 -0.0345845 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.012 0 0 0 0 -0.05 -0.0112214 0.0756796 -0.210247 0.455149 -0.532242 0.430241 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 -0.006 0 0 0 0 -0.05 -0.00521685 0.0760404 -0.317863 0.845894 -1.18892 0.895067 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 0.000 0 0 0 0 -0.05 0.000787656 0.0764011 -0.425479 1.23664 -1.84559 1.35989 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 0.006 0 0 0 0 -0.05 0.00679216 0.0767618 -0.533096 1.62739 -2.50227 1.82472 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 0.012 0 0 0 0 -0.05 0.0127967 0.0771226 -0.640712 2.01813 -3.15894 2.28955 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.08 0 0.018 0 0 0 0 -0.05 0.0188012 0.0774833 -0.748328 2.40888 -3.81562 2.75437 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.048 0 0 0 0 -0.05 -0.0468551 0.111547 0.203851 -1.24147 2.41659 -1.68505 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.042 0 0 0 0 -0.05 -0.0408506 0.111907 0.0962343 -0.850728 1.75992 -1.22023 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.036 0 0 0 0 -0.05 -0.0348461 0.112268 -0.011382 -0.459982 1.10325 -0.755399 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.030 0 0 0 0 -0.05 -0.0288416 0.112629 -0.118998 -0.069237 0.446571 -0.290573 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.024 0 0 0 0 -0.05 -0.0228371 0.112989 -0.226615 0.321509 -0.210104 0.174253 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.018 0 0 0 0 -0.05 -0.0168326 0.11335 -0.334231 0.712254 -0.866779 0.639079 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
0.06 0 -90.0 0.12 0 -0.012 0 0 0 0 -0.05 -0.010828 0.113711 -0.441847 1.103 -1.52345 1.1039 -5.04076e-06 -0.00150462 -0.174007 0.286613 -0.67962 0.0154068
