0.64,0,-0.05,0.0277204,-0.0198785,0.0276516,-0.0212428
0.65,0,-0.05,0.0294561,-0.0186621,0.0293889,-0.0199809
0.66,0,-0.05,0.0312994,-0.0173356,0.031237,-0.018606
0.67,0,-0.05,0.0332569,-0.015894,0.0331962,-0.017121
0.68,0.06,0.025,0.0353517,-0.0143421,0.0352226,-0.0155841
0.69,0.06,0.025,0.0373638,-0.0129236,0.0372133,-0.0141278
0.7,0.06,0.025,0.0392911,-0.0116489,0.0391242,-0.0128106
0.71,0.06,0.025,0.0411406,-0.0105141,0.040956,-0.011636
0.72,0.06,0.025,0.0429193,-0.00951518,0.0427177,-0.010598
0.73,0.06,0.025,0.0446339,-0.00864881,0.0444169,-0.00969201
0.74,0.06,0.025,0.0462907,-0.00791182,0.04606,-0.00891444
0.75,0.06,0.025,0.0478959,-0.00730145,0.0476528,-0.00826236
0.76,0.06,0.025,0.0494554,-0.00681532,0.049201,-0.00773329
0.77,0.06,0.025,0.0509752,-0.00645138,0.0507104,-0.00732518
0.78,0.06,0.025,0.0524607,-0.00620802,0.0521863,-0.00703644
0.79,0.06,0.025,0.0539175,-0.006084,0.0536341,-0.00686591
0.8,0.06,0.025,0.055351,-0.00607849,0.0550591,-0.00681288
0.81,0.06,0.025,0.0567665,-0.00619109,0.0564663,-0.00687705
0.82,0.06,0.025,0.058169,-0.00642184,0.057861,-0.00705857
0.83,0.06,0.025,0.0595639,-0.0067712,0.0592482,-0.00735801
0.84,0.06,0.025,0.0609562,-0.0072401,0.0606328,-0.00777639
0.85,0.06,0.025,0.062351,-0.00782993,0.06202,-0.00831515
0.86,0.06,0.025,0.0637534,-0.00854256,0.0634146,-0.00897619
0.87,0.06,0.025,0.0651686,-0.00938035,0.064822,-0.00976185
0.88,0.06,0.025,0.0666017,-0.0103461,0.066247,-0.0106748
0.89,0.06,0.025,0.068058,-0.0114433,0.0676949,-0.0117178
0.9,0.06,0.025,0.0695429,-0.0126757,0.069171,-0.0128944
0.91,0.06,0.025,0.0710618,-0.0140478,0.0706805,-0.0142088
0.92,0.06,0.025,0.0726203,-0.0155645,0.0722291,-0.0156657
0.93,0.06,0.025,0.0742242,-0.0172313,0.0738222,-0.0172706
0.94,0.06,0.025,0.0758793,-0.0190543,0.0754658,-0.0190293
0.95,0.06,0.025,0.0775918,-0.0210401,0.0771657,-0.0209481
0.96,0.06,0.025,0.0793681,-0.023196,0.0789281,-0.023034
0.97,0.06,0.025,0.0812146,-0.0255298,0.0807594,-0.0252944
0.98,0.06,0.025,0.0831383,-0.02805,0.0826664,-0.027738
0.99,0.06,0.025,0.0851463,-0.0307655,0.0846572,-0.0303761
1,0.06,0.025,0.0872459,-0.0336861,0.0867413,-0.033223
1.01,0.06,0.025,0.0894448,-0.0368221,0.08892,-0.0362758
1.02,0.12,-0.101667,0.0917542,-0.0401788,0.09115,-0.0394393
1.03,0.12,-0.101667,0.0939697,-0.043276,0.0954174,-0.0453456
1.04,0.12,-0.101667,0.0960889,-0.0460845,0.0974206,-0.04796254
1.05,0.12,-0.101667,0.0981196,-0.0486174,0.0993421,-0.050330039
1.06,0.12,-0.101667,0.100069,-0.050887,0.1011861,-0.0524508
1.07,0.12,-0.101667,0.101945,-0.0529049,0.1029593,-0.05433437
1.08,0.12,-0.101667,0.103754,-0.0546815,0.1046686,-0.05599117
1.09,0.12,-0.101667,0.105503,-0.0562266,0.1063205,-0.05743087
1.1,0.12,-0.101667,0.107198,-0.057549,0.1079211,-0.0586621
1.11,0.12,-0.101667,0.108846,-0.0586567,0.1094763,-0.05969248
1.12,0.12,-0.101667,0.110452,-0.059557,0.11099189,-0.0605287
1.13,0.12,-0.101667,0.112023,-0.060256,0.11247336,-0.0611766
1.14,0.12,-0.101667,0.113563,-0.0607592,0.11392621,-0.0616412
1.15,0.12,-0.101667,0.11508,-0.0610712,0.11535581,-0.0619265
1.16,0.12,-0.101667,0.116578,-0.0611959,0.11676743,-0.062036
1.17,0.12,-0.101667,0.118063,-0.0611361,0.11816625,-0.0619723
1.18,0.12,-0.101667,0.11954,-0.0608939,0.119557419,-0.0617372
1.19,0.12,-0.101667,0.121015,-0.0604706,0.120946063,-0.0613317
1.2,0.12,-0.101667,0.122494,-0.0598666,0.12233728,-0.0607562
1.21,0.12,-0.101667,0.12398,-0.0590817,0.12373618,-0.0600103
1.22,0.12,-0.101667,0.125481,-0.0581146,0.1251479,-0.05909304
1.23,0.12,-0.101667,0.127,-0.0569633,0.12657761,-0.05800258
1.24,0.12,-0.101667,0.128545,-0.0556251,0.12803056,-0.05673693
1.25,0.12,-0.101667,0.130121,-0.0540963,0.12951208,-0.05529307
1.26,0.12,-0.101667,0.131733,-0.0523725,0.1310276,-0.05366699
1.27,0.12,-0.101667,0.133387,-0.0504486,0.1325826,-0.05185392
1.28,0.12,-0.101667,0.135089,-0.0483185,0.1341829,-0.049848334
1.29,0.12,-0.101667,0.136847,-0.0459755,0.1358342,-0.04764395
1.3,0.12,-0.101667,0.138665,-0.0434121,0.1375427,-0.04523372
1.31,0.12,-0.101667,0.140552,-0.0406197,0.1393145,-0.04260984
1.32,0.12,-0.101667,0.142513,-0.0375894,0.141156,-0.0397637
1.33,0.12,-0.101667,0.144556,-0.0343113,0.1430742,-0.0366854
1.34,0.12,-0.101667,0.146689,-0.0307746,0.1450772,-0.0333614
1.35,0.12,-0.101667,0.14892,-0.026968,0.1471746,-0.0297748
1.36,0.18,0.0483333,0.151257,-0.0228647,0.1493677,-0.025929
1.37,0.18,0.0483333,0.153499,-0.0189919,0.1516134,-0.0219384
1.38,0.18,0.0483333,0.155642,-0.0153575,0.1538096,-0.018065
1.39,0.18,0.0483333,0.157693,-0.0119493,0.1559131,-0.0144228
1.4,0.18,0.0483333,0.15966,-0.00875574,0.1579253,-0.0110151
1.41,0.18,0.0483333,0.16155,-0.00576603,0.1598558,-0.0078245
1.42,0.18,0.0483333,0.16337,-0.0029698,0.1617127,-0.0048367
1.43,0.18,0.0483333,0.165127,-0.000357327,0.163503,-0.002041
1.44,0.18,0.0483333,0.166828,0.00208058,0.1652331,0.0005723
1.45,0.18,0.0483333,0.168478,0.00435255,0.1669095,0.0030122
1.46,0.18,0.0483333,0.170085,0.00646666,0.168538,0.0052872
1.47,0.18,0.0483333,0.171653,0.0084305,0.1701247,0.0074052
1.48,0.18,0.0483333,0.173189,0.0102511,0.1716754,0.0093736
1.49,0.18,0.0483333,0.174698,0.0119351,0.1731957,0.0111993
1.5,0.18,0.0483333,0.176187,0.0134885,0.1746911,0.0128886
1.51,0.18,0.0483333,0.177659,0.0149169,0.1761671,0.0144474
1.52,0.18,0.0483333,0.179122,0.0162255,0.177629,0.015881
1.53,0.18,0.0483333,0.18058,0.0174189,0.1790823,0.0171945
1.54,0.18,0.0483333,0.182039,0.0185016,0.180532,0.0183923
1.55,0.18,0.0483333,0.183504,0.0194772,0.1819837,0.0194787
1.56,0.18,0.0483333,0.18498,0.0203494,0.1834424,0.0204574
1.57,0.18,0.0483333,0.186474,0.021121,0.1849136,0.0213317
1.58,0.18,0.0483333,0.187989,0.0217949,0.1864026,0.0221046
1.59,0.18,0.0483333,0.189533,0.0223734,0.1879148,0.0227788
1.6,0.18,0.0483333,0.19111,0.0228583,0.1894557,0.0233566
1.61,0.18,0.0483333,0.192727,0.0232514,0.191031,0.0238399
1.62,0.18,0.0483333,0.19439,0.0235539,0.1926463,0.0242303
1.63,0.18,0.0483333,0.196104,0.0237668,0.1943075,0.0245292
1.64,0.18,0.0483333,0.197877,0.0238909,0.1960207,0.0247374
1.65,0.18,0.0483333,0.199713,0.0239265,0.1977922,0.0248556
1.66,0.18,0.0483333,0.201622,0.0238737,0.1996282,0.0248843
1.67,0.18,0.0483333,0.203609,0.0237325,0.2015356,0.0248232
1.68,0.18,0.0483333,0.205681,0.0235025,0.2035226,0.024671
1.69,0.18,0.0483333,0.207847,0.0231829,0.2055987,0.0244252
1.7,0.24,-0.0016667,0.210112,0.0227681,0.207765,0.0240901
1.71,0.24,-0.0016667,0.212285,0.0224248,0.2099784,0.023707
1.72,0.24,-0.0016667,0.214363,0.0221511,0.2121366,0.0233664
1.73,0.24,-0.0016667,0.216354,0.0219476,0.2141963,0.0231095
1.74,0.24,-0.0016667,0.218263,0.0218148,0.2161587,0.0229406
1.75,0.24,-0.0016667,0.220098,0.0217535,0.2180331,0.0228571
1.76,0.24,-0.0016667,0.221864,0.0217645,0.2198275,0.0228578
1.77,0.24,-0.0016667,0.223569,0.0218488,0.221549,0.0229424
1.78,0.24,-0.0016667,0.225218,0.0220076,0.223203,0.0231113
1.79,0.24,-0.0016667,0.226817,0.0222421,0.224796,0.0233649
1.8,0.24,-0.0016667,0.228371,0.0225539,0.226334,0.0237042
1.81,0.24,-0.0016667,0.229886,0.0229445,0.227822,0.0241305
1.82,0.24,-0.0016667,0.231367,0.0234161,0.229266,0.024645
1.83,0.24,-0.0016667,0.232819,0.0239706,0.23067,0.0252499
1.84,0.24,-0.0016667,0.234248,0.0246106,0.232041,0.0259471
1.85,0.24,-0.0016667,0.235659,0.0253387,0.233383,0.0267392
1.86,0.24,-0.0016667,0.237056,0.026158,0.234701,0.027629
1.87,0.24,-0.0016667,0.238444,0.0270718,0.236,0.0286198
1.88,0.24,-0.0016667,0.239829,0.0280838,0.237284,0.0297151
1.89,0.24,-0.0016667,0.241215,0.029198,0.238558,0.0309189
1.9,0.24,-0.0016667,0.242607,0.0304187,0.239827,0.0322355
1.91,0.24,-0.0016667,0.244011,0.0317509,0.241095,0.0336698
1.92,0.24,-0.0016667,0.24543,0.0331996,0.242368,0.0352268
1.93,0.24,-0.0016667,0.246871,0.0347706,0.243649,0.0369123
1.94,0.24,-0.0016667,0.248338,0.0364699,0.244943,0.0387323
1.95,0.24,-0.0016667,0.249837,0.038304,0.246255,0.0406935
1.96,0.24,-0.0016667,0.251373,0.04028,0.24759,0.042803
1.97,0.24,-0.0016667,0.252952,0.0424055,0.248953,0.0450685
1.98,0.24,-0.0016667,0.254579,0.0446885,0.250348,0.0474981
1.99,0.24,-0.0016667,0.256261,0.0471376,0.251781,0.050101
2,0.24,-0.0016667,0.258003,0.049762,0.253256,0.052885
2.01,0.24,-0.0016667,0.259812,0.0525715,0.25478,0.055863
2.02,0.24,-0.0016667,0.261694,0.0555763,0.256359,0.059047
2.03,0.24,-0.0016667,0.263657,0.0587875,0.258,0.062455
2.04,0.29,0.148333,0.265736,0.0610051,0.259704,0.066084
2.05,0.29,0.148333,0.267637,0.064997,0.261436,0.069818
2.06,0.29,0.148333,0.269402,0.0685347,0.263108,0.073395
2.07,0.29,0.148333,0.271041,0.0716592,0.264685,0.076702
2.08,0.29,0.148333,0.272562,0.074409,0.266167,0.079733
2.09,0.29,0.148333,0.273971,0.0768206,0.267561,0.082506
2.1,0.29,0.148333,0.275277,0.0789281,0.268873,0.085034
2.11,0.29,0.148333,0.276485,0.0807631,0.270109,0.087325
2.12,0.29,0.148333,0.277603,0.0823556,0.271273,0.08939
2.13,0.29,0.148333,0.278637,0.0837332,0.272368,0.091233
2.14,0.29,0.148333,0.279593,0.0849217,0.2734,0.092864
2.15,0.29,0.148333,0.280476,0.0859448,0.274371,0.094286
2.16,0.29,0.148333,0.281291,0.0868245,0.275285,0.095507
2.17,0.29,0.148333,0.282043,0.0875809,0.276146,0.096529
2.18,0.29,0.148333,0.282737,0.0882325,0.276956,0.097357
2.19,0.29,0.148333,0.283377,0.088796,0.277719,0.097993
2.2,0.29,0.148333,0.283968,0.0892866,0.278438,0.098436
2.21,0.29,0.0983333,0.284513,0.089718,0.279114,0.098695
2.22,0.29,0.0983333,0.285015,0.0901023,0.279751,0.098812
2.23,0.29,0.0983333,0.285477,0.0904504,0.28035,0.09888
2.24,0.29,0.0983333,0.285904,0.0907718,0.280915,0.098941
2.25,0.29,0.0983333,0.286298,0.0910745,0.281446,0.099002
2.26,0.29,0.0983333,0.28666,0.0913657,0.281947,0.09906
2.27,0.29,0.0983333,0.286995,0.0916513,0.282418,0.099114
2.28,0.29,0.0983333,0.287303,0.091936,0.282861,0.099166
2.29,0.29,0.0983333,0.287587,0.0922236,0.283279,0.099214
2.3,0.29,0.0983333,0.287849,0.0925171,0.283672,0.09926
2.31,0.29,0.0983333,0.288091,0.0928184,0.284042,0.099303
2.32,0.29,0.0983333,0.288313,0.0931289,0.284391,0.099344
2.33,0.29,0.0983333,0.288518,0.0934488,0.284719,0.099382
2.34,0.29,0.0983333,0.288706,0.0937782,0.285028,0.099418
2.35,0.29,0.0983333,0.288879,0.0941161,0.285319,0.099452
2.36,0.29,0.0983333,0.289037,0.0944612,0.285593,0.099483
2.37,0.29,0.0983333,0.289182,0.0948118,0.28585,0.099513
2.38,0.29,0.0983333,0.289314,0.0951656,0.286093,0.099542
2.39,0.29,0.0983333,0.289435,0.0955201,0.286322,0.099568
2.4,0.29,0.0983333,0.289543,0.0958724,0.286537,0.099594
2.41,0.29,0.0983333,0.289641,0.0962196,0.286739,0.099617
2.42,0.29,0.0983333,0.289729,0.0965584,0.28693,0.099639
2.43,0.29,0.0983333,0.289807,0.0968856,0.28711,0.09966
2.44,0.29,0.0983333,0.289875,0.0971979,0.287279,0.09968
2.45,0.29,0.0983333,0.289934,0.0974921,0.287438,0.099699
2.46,0.29,0.0983333,0.289984,0.0977651,0.287588,0.099716
2.47,0.29,0.0983333,0.290025,0.0980141,0.287729,0.099733
2.48,0.29,0.0983333,0.290059,0.0982364,0.287862,0.099748
2.49,0.29,0.0983333,0.290084,0.0984295,0.287987,0.099763
2.5,0.29,0.0983333,0.290103,0.0985917,0.288105,0.099777
2.51,0.29,0.0983333,0.290114,0.0987215,0.288216,0.09979
2.52,0.29,0.0983333,0.290118,0.0988177,0.28832,0.099802
2.53,0.29,0.0983333,0.290117,0.0988801,0.288418,0.099813
2.54,0.29,0.0983333,0.29011,0.0989088,0.288511,0.099824
2.55,0.29,0.0983333,0.290098,0.0989049,0.288598,0.099834
2.56,0.29,0.0983333,0.290081,0.09887,0.28868,0.099844
2.57,0.29,0.0983333,0.290061,0.0988068,0.288757,0.099853
2.58,0.29,0.0983333,0.290039,0.0987188,0.28883,0.099862
2.59,0.29,0.0983333,0.290015,0.0986105,0.288898,0.09987
2.6,0.29,0.0983333,0.28999,0.0984873,0.288963,0.099877
2.61,0.29,0.0983333,0.289966,0.0983559,0.289023,0.099884
2.62,0.29,0.0983333,0.289945,0.0982241,0.289081,0.099891
2.63,0.29,0.0983333,0.289926,0.0981008,0.289134,0.099897
2.64,0.29,0.0983333,0.289914,0.0979966,0.289185,0.099903
2.65,0.29,0.0983333,0.289908,0.0979233,0.289233,0.099909
2.66,0.29,0.0983333,0.289911,0.0978936,0.289278,0.099914
2.67,0.29,0.0983333,0.289926,0.0979225,0.28932,0.099919
2.68,0.29,0.0983333,0.289954,0.0980261,0.28936,0.099924
2.69,0.29,0.0983333,0.289999,0.0982225,0.289397,0.099928
2.7,0.29,0.0983333,0.290063,0.0985311,0.289432,0.099933
2.71,0.29,0.0983333,0.290149,0.0989731,0.289466,0.099936
