time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.46 0 -0.000167564 0.00828258 -0.05 -0.0494026 -0.0235104 0.0521986 0.00790613 0.306754 0.942106
0.47 0 -0.000160185 0.00882023 -0.05 -0.0494399 -0.0233841 0.0553626 0.0173565 0.326038 0.947976
0.48 0 -0.000153291 0.0093905 -0.05 -0.0494752 -0.023163 0.0587254 0.0268825 0.346524 0.957221
0.49 0 -0.00014686 0.00999544 -0.05 -0.0495085 -0.0228461 0.0622994 0.036518 0.368286 0.96988
0.5 0 -0.00014087 0.0106372 -0.05 -0.0495401 -0.0224322 0.0660979 0.0462974 0.391402 0.986002
0.51 0 -0.0001353 0.0113182 -0.05 -0.0495699 -0.0219196 0.0701347 0.0562557 0.415956 1.00565
0.52 0 -0.000130131 0.0120408 -0.05 -0.0495981 -0.0213064 0.0744246 0.0664285 0.442036 1.0289
0.53 0 -0.000125345 0.0128076 -0.05 -0.0496248 -0.0205902 0.0789835 0.0768522 0.469736 1.05584
0.54 0 -0.000120926 0.0136214 -0.05 -0.0496501 -0.0197683 0.0838279 0.0875643 0.499156 1.08657
0.55 0 -0.000116859 0.0144851 -0.05 -0.0496741 -0.0188378 0.0889757 0.0986032 0.530404 1.12121
0.56 0 -0.000113132 0.015402 -0.05 -0.0496969 -0.0177951 0.0944457 0.110009 0.563592 1.15989
0.57 0 -0.000109731 0.0163752 -0.05 -0.0497185 -0.0166363 0.100258 0.121822 0.598841 1.20274
0.58 0 -0.000106647 0.0174083 -0.05 -0.0497391 -0.0153571 0.106433 0.134085 0.636277 1.24993
0.59 0 -0.000103869 0.0185052 -0.05 -0.0497587 -0.0139529 0.112995 0.146843 0.676038 1.30163
0.6 0 -0.000101389 0.0196696 -0.05 -0.0497775 -0.0124185 0.119967 0.160141 0.718267 1.35803
0.61 0 -9.92004e-05 0.0209059 -0.05 -0.0497954 -0.0107481 0.127373 0.174028 0.763118 1.41934
0.62 0 -9.72911e-05 0.0222186 -0.05 -0.0498125 -0.00893577 0.135243 0.188554 0.810751 1.48578
0.63 0 -9.56101e-05 0.0236124 -0.05 -0.0498288 -0.00697475 0.143603 0.20377 0.861323 1.55756
0.64 0 -9.37127e-05 0.0250924 -0.05 -0.0498435 -0.00485789 0.152484 0.219731 0.914868 1.63463
0.65 0 -8.74267e-05 0.0266639 -0.05 -0.0498477 -0.00257752 0.161909 0.236476 0.970146 1.71423
0.66 0 -3.73348e-05 0.0283323 -0.05 -0.0497582 -0.000126152 0.171829 0.253887 1.01381 1.76802
0.67 0 0.000429158 0.0300996 -0.05 -0.0487871 0.00249707 0.181488 0.270354 0.91798 1.52542
0.68 0 0.00483414 0.0319363 -0.05 -0.039487 0.00522523 0.183437 0.270112 -0.528114 -1.57388
0.69 0.0514396 0.0464716 0.0337427 0.0587705 0.0485431 0.0078436 0.177684 0.253159 -0.622519 -1.81669
0.7 0.0514396 0.0508763 0.0354892 0.0587705 0.0578444 0.0102852 0.171692 0.235259 -0.575992 -1.76335
0.71 0.0514396 0.0513422 0.0371783 0.0587705 0.0588178 0.012551 0.16623 0.21802 -0.51641 -1.68441
0.72 0.0514396 0.0513914 0.0388158 0.0587705 0.058911 0.0146482 0.161362 0.201556 -0.457102 -1.60824
0.73 0.0514396 0.0513966 0.0404075 0.0587705 0.0589116 0.0165846 0.15708 0.185827 -0.399285 -1.53757
0.74 0.0514396 0.051397 0.0419593 0.0587705 0.0589031 0.018367 0.153369 0.170777 -0.342902 -1.47249
0.75 0.0514396 0.0513969 0.0434768 0.0587705 0.0588942 0.0200022 0.150216 0.156351 -0.287762 -1.41277
0.76 0.0514396 0.0513968 0.0449654 0.0587705 0.0588858 0.021496 0.147609 0.142496 -0.233666 -1.35821
0.77 0.0514396 0.0513966 0.0464307 0.0587705 0.0588779 0.0228538 0.145538 0.129162 -0.180419 -1.30861
0.78 0.0514396 0.0513964 0.047878 0.0587705 0.0588705 0.0240808 0.143997 0.1163 -0.127827 -1.26378
