time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.45 0 -2.4955e-05 -0.00221821 0 0.00112237 0.00331279 0.013301 -0.0167851 -0.07974 0.0819709
0.46 0 -2.35262e-05 -0.00208911 0 0.00105671 0.00314897 0.0125268 -0.0159839 -0.0750983 0.078265
0.47 0 -2.21792e-05 -0.00196752 0 0.000994891 0.00299299 0.0117977 -0.015219 -0.0707268 0.0747121
0.48 0 -2.09093e-05 -0.00185301 0 0.000936691 0.00284448 0.011111 -0.0144889 -0.0666098 0.0713071
0.49 0 -1.9712e-05 -0.00174517 0 0.000881895 0.0027031 0.0104643 -0.0137922 -0.0627325 0.0680448
0.5 0 -1.85833e-05 -0.0016436 0 0.000830306 0.00256853 0.00985524 -0.0131274 -0.0590809 0.0649201
0.51 0 -1.75192e-05 -0.00154794 0 0.000781735 0.00244045 0.00928162 -0.0124931 -0.0556418 0.0619281
0.52 0 -1.6516e-05 -0.00145785 0 0.000736005 0.00231857 0.0087414 -0.0118882 -0.052403 0.059064
0.53 0 -1.55702e-05 -0.00137301 0 0.000692951 0.00220259 0.00823262 -0.0113112 -0.0493527 0.0563231
0.54 0 -1.46786e-05 -0.0012931 0 0.000652416 0.00209225 0.00775346 -0.0107611 -0.04648 0.0537007
0.55 0 -1.3838e-05 -0.00121785 0 0.000614252 0.00198728 0.00730218 -0.0102366 -0.0437745 0.0511924
0.56 0 -1.30455e-05 -0.00114697 0 0.000578321 0.00188744 0.00687718 -0.0097367 -0.0412265 0.0487937
0.57 0 -1.22984e-05 -0.00108022 0 0.000544491 0.00179247 0.00647691 -0.00926023 -0.0388268 0.0465005
0.58 0 -1.15941e-05 -0.00101736 0 0.000512641 0.00170216 0.00609995 -0.00880618 -0.0365668 0.0443086
0.59 0 -1.09301e-05 -0.00095815 0 0.000482655 0.00161628 0.00574492 -0.00837357 -0.0344384 0.0422141
0.6 0 -1.03041e-05 -0.000902389 0 0.000454422 0.00153462 0.00541056 -0.00796144 -0.0324339 0.0402129
0.61 0 -9.71393e-06 -0.000849874 0 0.000427841 0.00145698 0.00509566 -0.00756886 -0.030546 0.0383014
0.62 0 -9.15756e-06 -0.000800415 0 0.000402815 0.00138318 0.00479909 -0.00719498 -0.0287681 0.036476
0.63 0 -8.63305e-06 -0.000753834 0 0.000379253 0.00131302 0.00451978 -0.00683893 -0.0270936 0.034733
0.64 0 -8.13857e-06 -0.000709965 0 0.00035707 0.00124634 0.00425673 -0.00649992 -0.0255166 0.0330691
0.65 0 -7.6724e-06 -0.000668649 0 0.000336184 0.00118297 0.00400899 -0.00617717 -0.0240314 0.0314811
0.66 0 -7.23292e-06 -0.000629737 0 0.00031652 0.00112275 0.00377567 -0.00586994 -0.0226327 0.0299656
0.67 0 -6.81861e-06 -0.00059309 0 0.000298006 0.00106552 0.00355593 -0.00557751 -0.0213154 0.0285198
0.68 0 -6.42802e-06 -0.000558576 0 0.000280576 0.00101115 0.00334898 -0.00529921 -0.0200747 0.0271405
0.69 0 -6.0598e-06 -0.00052607 0 0.000264165 0.000959494 0.00315407 -0.00503438 -0.0189063 0.025825
0.7 0 -5.71266e-06 -0.000495457 0 0.000248714 0.000910421 0.00297051 -0.0047824 -0.0178059 0.0245706
0.71 0 -5.38541e-06 -0.000466624 0 0.000234166 0.000863805 0.00279763 -0.00454268 -0.0167696 0.0233745
0.72 0 -5.07689e-06 -0.00043947 0 0.00022047 0.000819528 0.00263482 -0.00431463 -0.0157935 0.0222343
0.73 0 -4.78604e-06 -0.000413897 0 0.000207575 0.000777475 0.00248148 -0.00409773 -0.0148743 0.0211475
0.74 0 -4.51185e-06 -0.000389811 0 0.000195434 0.000737538 0.00233706 -0.00389143 -0.0140086 0.0201118
