time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.65 0.193143 0.193108 0.187325 -0.00881418 -0.008887 0.0396694 0.0672425 0.235422 -0.21012 1.76427
1.66 0.193143 0.193108 0.187987 -0.00881418 -0.00888852 0.0421133 0.0652618 0.253507 -0.186024 1.85275
1.67 0.193143 0.193107 0.188631 -0.00881418 -0.00887972 0.0447425 0.0635197 0.272492 -0.162388 1.94434
1.68 0.193143 0.1931 0.189258 -0.00881418 -0.0087714 0.0475657 0.0620213 0.292258 -0.137297 2.00873
1.69 0.193143 0.193037 0.189872 -0.00881418 -0.00772039 0.0505845 0.060868 0.311083 -0.0933751 1.75637
1.7 0.193143 0.192442 0.19048 -0.00881418 0.00224412 0.053728 0.0610658 0.3121 0.132938 -1.55293
1.71 0.186198 0.186821 0.191098 0.107598 0.0964692 0.0567672 0.0626155 0.295313 0.177005 -1.80455
1.72 0.186198 0.186227 0.191734 0.107598 0.106434 0.0596312 0.0645124 0.277597 0.202385 -1.73868
1.73 0.186198 0.186163 0.192389 0.107598 0.107485 0.0623218 0.0666567 0.260679 0.226458 -1.64485
1.74 0.186198 0.186156 0.193068 0.107598 0.107593 0.0648479 0.0690446 0.244688 0.251139 -1.55339
1.75 0.186198 0.186155 0.193771 0.107598 0.107602 0.0672185 0.0716839 0.229585 0.276712 -1.4672
1.76 0.186198 0.186155 0.194502 0.107598 0.1076 0.0694424 0.0745839 0.215317 0.30329 -1.38631
1.77 0.186198 0.186155 0.195264 0.107598 0.107598 0.0715275 0.0777552 0.201834 0.330971 -1.31047
1.78 0.186198 0.186154 0.196058 0.107598 0.107595 0.0734815 0.0812094 0.189084 0.359858 -1.23939
1.79 0.186198 0.186154 0.196889 0.107598 0.107593 0.0753115 0.0849589 0.177023 0.390055 -1.17283
1.8 0.186198 0.186153 0.197758 0.107598 0.107591 0.0770241 0.0890176 0.165606 0.421685 -1.11053
1.81 0.186198 0.186152 0.19867 0.107598 0.107589 0.0786256 0.0934003 0.154792 0.45485 -1.05228
