time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.46 0.06 0.058797 0.0549419 0.05 0.055222 0.0256662 0.158733 0.036811 -0.142511 -1.06276
0.47 0.06 0.0588642 0.056523 0.05 0.0549164 0.0259816 0.157584 0.0262929 -0.0873596 -1.04085
0.48 0.06 0.0589274 0.0580954 0.05 0.0546287 0.0261927 0.156985 0.015972 -0.0323888 -1.02334
0.49 0.06 0.0589868 0.0596645 0.05 0.054358 0.0263015 0.156936 0.00580465 0.0225935 -1.01013
0.5 0.06 0.0590427 0.061236 0.05 0.0541033 0.0263092 0.157438 -0.00425172 0.0777799 -1.00114
0.51 0.06 0.0590952 0.0628152 0.05 0.0538636 0.0262167 0.158494 -0.014239 0.133364 -0.996307
0.52 0.06 0.0591446 0.0644077 0.05 0.053638 0.0260245 0.160109 -0.0241984 0.189542 -0.995578
0.53 0.06 0.059191 0.0660192 0.05 0.0534258 0.0257327 0.162289 -0.0341709 0.246511 -0.998926
0.54 0.06 0.0592345 0.0676554 0.05 0.0532261 0.0253409 0.165044 -0.0441972 0.304474 -1.00634
0.55 0.06 0.0592754 0.069322 0.05 0.0530382 0.0248484 0.168384 -0.0543179 0.363635 -1.01781
0.56 0.06 0.0593137 0.0710251 0.05 0.0528615 0.0242541 0.172323 -0.0645738 0.424205 -1.03336
0.57 0.06 0.0593497 0.0727706 0.05 0.0526953 0.0235564 0.176876 -0.0750058 0.486399 -1.05304
0.58 0.06 0.0593834 0.0745647 0.05 0.052539 0.0227533 0.182061 -0.0856554 0.550439 -1.07688
0.59 0.06 0.059415 0.0764139 0.05 0.0523921 0.0218424 0.187896 -0.0965645 0.616554 -1.10495
0.6 0.06 0.0594446 0.0783249 0.05 0.0522539 0.020821 0.194403 -0.107776 0.68498 -1.13735
0.61 0.06 0.0594722 0.0803043 0.05 0.0521241 0.0196857 0.201608 -0.119334 0.755962 -1.17416
0.62 0.06 0.059498 0.0823594 0.05 0.052002 0.018433 0.209537 -0.131282 0.829753 -1.21551
0.63 0.06 0.0595222 0.0844976 0.05 0.0518873 0.0170586 0.218218 -0.143667 0.906594 -1.26149
0.64 0.06 0.0595454 0.0867264 0.05 0.0517787 0.0155581 0.227684 -0.156534 0.986542 -1.31201
0.65 0.06 0.0595739 0.0890539 0.05 0.0516685 0.0139262 0.237956 -0.169918 1.0678 -1.36474
0.66 0.06 0.059665 0.0914879 0.05 0.051488 0.0121583 0.248949 -0.183724 1.13093 -1.39633
0.67 0.06 0.0603615 0.0940316 0.05 0.0505893 0.0102548 0.259552 -0.196627 0.989703 -1.18437
0.68 0.06 0.0667921 0.0966415 0.05 0.0428521 0.00827194 0.258906 -0.195673 -1.11896 1.37516
0.69 0.134905 0.127439 0.0991722 -0.0393828 -0.0295765 0.00638751 0.247008 -0.18086 -1.26058 1.58746
0.7 0.134905 0.133867 0.10158 -0.0393828 -0.037304 0.00465776 0.234714 -0.16514 -1.19823 1.55655
0.71 0.134905 0.134559 0.103869 -0.0393828 -0.0381831 0.00308333 0.223133 -0.149833 -1.11815 1.50484
0.72 0.134905 0.134644 0.106046 -0.0393828 -0.0383343 0.00165942 0.212343 -0.13503 -1.03977 1.45568
0.73 0.134905 0.134663 0.108118 -0.0393828 -0.038405 0.000381166 0.20232 -0.120695 -0.964908 1.41138
0.74 0.134905 0.134675 0.110094 -0.0393828 -0.0384642 -0.00075587 0.193028 -0.106778 -0.893499 1.37207
0.75 0.134905 0.134686 0.111981 -0.0393828 -0.0385192 -0.00175562 0.184433 -0.0932294 -0.825314 1.33762
0.76 0.134905 0.134696 0.113785 -0.0393828 -0.038571 -0.00262153 0.176506 -0.0800016 -0.760107 1.30794
0.77 0.134905 0.134706 0.115513 -0.0393828 -0.0386198 -0.00335656 0.169218 -0.0670474 -0.697644 1.2829
0.78 0.134905 0.134715 0.117172 -0.0393828 -0.0386658 -0.00396323 0.162541 -0.0543206 -0.637698 1.26244
0.79 0.134905 0.134723 0.118766 -0.0393828 -0.0387093 -0.00444358 0.156452 -0.041776 -0.580052 1.24648
0.8 0.134905 0.134731 0.120303 -0.0393828 -0.0387504 -0.00479921 0.150929 -0.0293688 -0.524497 1.23497
0.81 0.134905 0.134738 0.121787 -0.0393828 -0.0387891 -0.00503127 0.145953 -0.0170546 -0.470833 1.22787
0.82 0.134905 0.134745 0.123223 -0.0393828 -0.0388257 -0.00514047 0.141504 -0.00478954 -0.418865 1.22515
0.83 0.134905 0.134752 0.124618 -0.0393828 -0.0388603 -0.00512708 0.137568 0.00747038 -0.368405 1.22683
0.84 0.134905 0.134758 0.125977 -0.0393828 -0.038893 -0.00499093 0.13413 0.019769 -0.319271 1.2329
0.85 0.134905 0.134764 0.127303 -0.0393828 -0.038924 -0.00473142 0.131177 0.0321505 -0.271284 1.24339
0.86 0.134905 0.134769 0.128602 -0.0393828 -0.0389533 -0.0043475 0.128699 0.0446592 -0.22427 1.25835
0.87 0.134905 0.134774 0.129878 -0.0393828 -0.038981 -0.00383766 0.126687 0.0573401 -0.17806 1.27783
0.88 0.134905 0.134779 0.131137 -0.0393828 -0.0390073 -0.00319997 0.125135 0.0702388 -0.132485 1.30191
0.89 0.134905 0.134783 0.132382 -0.0393828 -0.0390322 -0.002432 0.124035 0.0834017 -0.0873814 1.33067
0.9 0.134905 0.134787 0.133619 -0.0393828 -0.0390559 -0.0015309 0.123385 0.0968762 -0.0425844 1.36423
0.91 0.134905 0.134791 0.134852 -0.0393828 -0.0390785 -0.000493281 0.123183 0.110711 0.00206791 1.40271
0.92 0.134905 0.134795 0.136084 -0.0393828 -0.0390999 0.000684689 0.123427 0.124956 0.0467376 1.44625
0.93 0.134905 0.134798 0.137322 -0.0393828 -0.0391203 0.00200737 0.124119 0.139662 0.0915866 1.49501
0.94 0.134905 0.134801 0.138568 -0.0393828 -0.0391398 0.00347964 0.12526 0.154883 0.136778 1.54918
0.95 0.134905 0.134804 0.139828 -0.0393828 -0.0391585 0.00510693 0.126857 0.170674 0.182475 1.60896
0.96 0.134905 0.134806 0.141107 -0.0393828 -0.0391763 0.00689521 0.128913 0.187091 0.228843 1.67455
0.97 0.134905 0.134808 0.142408 -0.0393828 -0.0391933 0.00885104 0.131438 0.204195 0.276043 1.74617
0.98 0.134905 0.134811 0.143737 -0.0393828 -0.0392086 0.0109816 0.134439 0.222044 0.324168 1.82374
0.99 0.134905 0.134815 0.145099 -0.0393828 -0.039213 0.0132946 0.137923 0.240685 0.372664 1.90438
1 0.134905 0.134842 0.146497 -0.0393828 -0.0391194 0.0157975 0.14186 0.259999 0.414819 1.95845
1.01 0.134905 0.13508 0.147936 -0.0393828 -0.0381049 0.0184912 0.145863 0.278308 0.385663 1.70327
1.02 0.134905 0.137321 0.149402 -0.0393828 -0.0283879 0.0213054 0.146138 0.279143 -0.330517 -1.53629
1.03 0.161066 0.158499 0.150846 0.0742639 0.0635886 0.0240158 0.142688 0.262507 -0.359463 -1.79091
1.04 0.161066 0.16074 0.152256 0.0742639 0.0733069 0.0265522 0.139307 0.244873 -0.316885 -1.7357
1.05 0.161066 0.160978 0.153634 0.0742639 0.0743239 0.0289156 0.136384 0.227928 -0.267752 -1.65337
1.06 0.161066 0.161003 0.154985 0.0742639 0.0744212 0.0311135 0.133951 0.211794 -0.218774 -1.57354
1.07 0.161066 0.161007 0.156315 0.0742639 0.0744219 0.033154 0.132005 0.19643 -0.170503 -1.49907
1.08 0.161066 0.161007 0.157627 0.0742639 0.0744129 0.0350445 0.130538 0.181785 -0.12284 -1.43004
