tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 0 -0.24 0 0.036 0 0 0 0 0.05 0.0336681 -0.225716 0.778156 -1.59682 2.13226 -1.24294 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.24 0 0.042 0 0 0 0 0.05 0.0396726 -0.225355 0.670539 -1.20608 1.47558 -0.778118 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.24 0 0.048 0 0 0 0 0.05 0.0456771 -0.224995 0.562923 -0.815334 0.818908 -0.313292 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.24 0 0.054 0 0 0 0 0.05 0.0516816 -0.224634 0.455307 -0.424588 0.162233 0.151534 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.24 0 0.060 0 0 0 0 0.05 0.0576861 -0.224273 0.347691 -0.0338429 -0.494442 0.61636 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.006 0 0 0 0 0.05 0.00403889 -0.189489 1.08464 -2.9027 4.42442 -2.89341 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.012 0 0 0 0 0.05 0.0100434 -0.189128 0.977021 -2.51196 3.76774 -2.42858 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.018 0 0 0 0 0.05 0.0160479 -0.188767 0.869404 -2.12121 3.11107 -1.96376 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.024 0 0 0 0 0.05 0.0220524 -0.188406 0.761788 -1.73046 2.45439 -1.49893 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.030 0 0 0 0 0.05 0.0280569 -0.188046 0.654172 -1.33972 1.79772 -1.03411 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.036 0 0 0 0 0.05 0.0340614 -0.187685 0.546555 -0.948974 1.14105 -0.56928 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.042 0 0 0 0 0.05 0.0400659 -0.187324 0.438939 -0.558228 0.484371 -0.104454 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.048 0 0 0 0 0.05 0.0460704 -0.186963 0.331323 -0.167483 -0.172304 0.360371 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.054 0 0 0 0 0.05 0.0520749 -0.186603 0.223707 0.223263 -0.828979 0.825197 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.20 0 0.060 0 0 0 0 0.05 0.0580794 -0.186242 0.11609 0.614008 -1.48565 1.29002 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
