0 -0.05 0 9.61663e-07 0.00031604 0.0352379 -0.0556214 0.129835 0.00949606 -4.8335e-06 -0.00143615 -0.166368 0.274714 -0.651063 0.0173039
0.0514396 0.0587705 0.15708 0.00376617 0.0273657 0.064514 0.19866 0.0294459 0.725982 -0.0175467 -0.108633 0.545267 -0.500344 1.04703 0.562664
0.067083 -0.0399983 0.15708 -0.0274886 0.225823 -0.508265 1.35789 -1.35 1.68275 0.000312183 0.231894 -0.855449 1.22033 -1.82113 0.19646
0.0514396 0.0587705 0.15708 -0.0261797 0.207052 -0.471183 1.22099 -1.2228 1.47756 -0.000422502 -0.212892 0.859624 -1.10806 1.79583 0.108838
0.067083 -0.0399983 0.15708 -0.031087 0.24534 -0.563962 1.45226 -1.46146 1.73665 0.00294697 0.215846 -0.813097 1.13636 -1.72739 0.124796
0.0514396 0.0587705 0.15708 -0.0270872 0.206113 -0.486598 1.20786 -1.23703 1.38692 -0.000584675 -0.219165 0.855839 -1.14927 1.80888 -0.0153662
0 0 0 -0.0358807 0.215303 -0.645726 1.2824 -1.8037 1.47278 -0.00110626 0.190251 -0.895084 1.16507 -3.24371 3.05254
0 0 0 -0.0349866 0.198525 -0.516736 0.755224 -0.602781 0.204564 0.0249695 -0.146775 0.392006 -0.582236 0.468516 -0.159412
