1.06548E-06,0.000349742,0.0389887,-0.0613211,0.142684,0.0115976,-5.01548E-06,-0.00149621,-0.173068,0.28527,-0.676146,0.0158144
0.00430674,0.0314546,0.0619973,0.246979,-0.00740487,0.82791,-0.0182421,-0.11817,0.55771,-0.60725,1.14615,0.351352
-0.0249466,0.200732,-0.424193,1.1436,-1.07593,1.45869,-0.000494709,0.240569,-0.95169,1.41028,-2.17867,0.288633
-0.0286547,0.229003,-0.527429,1.37071,-1.38597,1.65309,-0.00131015,-0.221678,0.871256,-1.21523,1.89783,-0.104139
-0.0286547,0.228993,-0.528524,1.37238,-1.38989,1.65263,0.00131015,0.221678,-0.871256,1.21523,-1.89783,0.104139
-0.0296575,0.228304,-0.581714,1.42137,-1.54649,1.56394,-0.00131093,-0.221935,0.842647,-1.16975,1.79313,-0.112152
-0.0329622,0.197697,-0.592652,1.17655,-1.65473,1.35182,0.00139988,0.229622,-1.17278,1.9738,-4.43718,3.62826
-0.0321424,0.182315,-0.474383,0.693146,-0.553129,0.187688,0.0283385,-0.123802,0.239913,-0.254988,0.14609,-0.0353297
