9.61663E-07,0.00031604,0.0352379,-0.0556214,0.129835,0.00949606,-4.8335E-06,-0.00143615,-0.166368,0.274714,-0.651063,0.0173039
0.00430588,0.0311989,0.0323859,0.296007,-0.124398,0.832084,-0.0171415,-0.108134,0.535197,-0.466196,0.990861,0.602073
-0.0191382,0.182235,-0.397446,1.17947,-1.16331,1.58305,-0.00320038,0.269405,-1.01536,1.60933,-2.37807,0.562934
-0.0326585,0.228517,-0.484182,1.15718,-1.05947,1.34586,-0.00491834,-0.183421,0.76449,-0.913718,1.54555,0.264119
-0.0248479,0.210367,-0.466952,1.27958,-1.26197,1.62145,-0.00129737,0.259965,-0.999191,1.58664,-2.37024,0.547184
-0.0335619,0.23765,-0.559177,1.30921,-1.32542,1.426,-0.0050178,-0.193301,0.780914,-1.00995,1.64182,0.0836635
-0.0290575,0.188435,-0.606437,1.27091,-1.80202,1.36825,-0.00660577,0.229101,-1.02876,1.4582,-3.66202,3.35123
-0.0280942,0.170303,-0.467153,0.709909,-0.582453,0.201458,0.0197065,-0.112386,0.292574,-0.425629,0.336937,-0.113182
