-0.19 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.18 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.17 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.16 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.15 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.14 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.13 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
-0.12 0.00 0.00 0.00 0.000 0.000 0 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
-0.11 0.00 0.00 0.00 0.000 0.000 0 0 -0.000120051 -0.0382725 0.0544015 -0.113657 -0.0414911 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
-0.10 0.00 0.00 0.00 0.000 0.000 0 0 -0.00014626 -0.0376062 0.0550033 -0.117492 -0.0336524 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
-0.09 0.00 0.00 0.00 0.000 0.000 0 0 -0.000172473 -0.0369397 0.0556041 -0.121322 -0.0258186 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
-0.08 0.00 0.00 0.00 0.000 0.000 0 0 -0.000198671 -0.0362736 0.0562086 -0.125167 -0.017968 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
-0.07 0.00 0.00 0.00 0.000 0.000 0 0 -0.000224876 -0.0356073 0.0568114 -0.129004 -0.0101253 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
-0.06 0.00 0.00 0.00 0.000 0.000 0 0 -0.000251086 -0.0349409 0.0574128 -0.132837 -0.00228892 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
-0.05 0.00 0.00 0.00 0.000 0.000 0 0 -0.00020924 -0.0291174 0.0478439 -0.110698 -0.00190603 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
-0.04 0.00 0.00 0.00 0.000 0.000 0 0 -0.000167395 -0.0232939 0.0382745 -0.0885557 -0.00152884 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
-0.03 0.00 0.00 0.00 0.000 0.000 0 0 -0.000125543 -0.0174705 0.0287064 -0.0664186 -0.00114446 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
-0.02 0.00 0.00 0.00 0.000 0.000 0 0 -8.36974e-05 -0.0116469 0.0191372 -0.0442779 -0.000764422 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
-0.01 0.00 0.00 0.00 0.000 0.000 0 0 -4.18487e-05 -0.00582347 0.00956862 -0.0221389 -0.000382211 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
-0.00 0.00 0.00 0.00 0.000 0.000 0 0 -0 -0 -0 -0 0 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.01 0.00 0.00 0.00 0.000 0.000 0 0 4.18487e-05 0.00582347 -0.00956862 0.0221389 0.000382211 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.02 0.00 0.00 0.00 0.000 0.000 0 0 8.36974e-05 0.0116469 -0.0191372 0.0442779 0.000764422 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.03 0.00 0.00 0.00 0.000 0.000 0 0 0.000125543 0.0174705 -0.0287064 0.0664186 0.00114446 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.04 0.00 0.00 0.00 0.000 0.000 0 0 0.000167395 0.0232939 -0.0382745 0.0885557 0.00152884 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.05 0.00 0.00 0.00 0.000 0.000 0 0 0.00020924 0.0291174 -0.0478439 0.110698 0.00190603 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.06 0.00 0.00 0.00 0.000 0.000 0 0 0.000251086 0.0349409 -0.0574128 0.132837 0.00228892 -0.00133392 -0.176745 0.278252 -0.619824 -0.0936107 
0.07 0.00 0.00 0.00 0.000 0.000 0 0 0.000224876 0.0356073 -0.0568114 0.129004 0.0101253 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
0.08 0.00 0.00 0.00 0.000 0.000 0 0 0.000198671 0.0362736 -0.0562086 0.125167 0.017968 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
0.09 0.00 0.00 0.00 0.000 0.000 0 0 0.000172473 0.0369397 -0.0556041 0.121322 0.0258186 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
0.10 0.00 0.00 0.00 0.000 0.000 0 0 0.00014626 0.0376062 -0.0550033 0.117492 0.0336524 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
0.11 0.00 0.00 0.00 0.000 0.000 0 0 0.000120051 0.0382725 -0.0544015 0.113657 0.0414911 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
0.12 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.0011327 -0.169189 0.219271 -0.412423 -0.310413 
0.13 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.14 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.15 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.16 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.17 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.18 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.19 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.20 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.21 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.22 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.23 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.24 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.25 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.26 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.27 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.28 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.29 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 
0.30 0.00 0.00 0.00 0.000 0.000 0 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 -0.00099673 -0.172952 0.25504 -0.541697 -0.171379 

-0.30 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.29 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.28 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.27 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.26 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.25 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.24 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.23 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.22 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.21 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.20 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.19 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.18 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.17 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.16 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.15 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.14 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.13 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
-0.12 0.00 0.00 0.00 0.000 0.000 1 0 -9.38543e-05 -0.0389386 0.0537969 -0.109814 -0.0493403 0.0011327 0.169189 -0.219271 0.412423 0.310413 
-0.11 0.00 0.00 0.00 0.000 0.000 1 0 -0.000120051 -0.0382725 0.0544015 -0.113657 -0.0414911 0.0011327 0.169189 -0.219271 0.412423 0.310413 
-0.10 0.00 0.00 0.00 0.000 0.000 1 0 -0.00014626 -0.0376062 0.0550033 -0.117492 -0.0336524 0.0011327 0.169189 -0.219271 0.412423 0.310413 
-0.09 0.00 0.00 0.00 0.000 0.000 1 0 -0.000172473 -0.0369397 0.0556041 -0.121322 -0.0258186 0.0011327 0.169189 -0.219271 0.412423 0.310413 
-0.08 0.00 0.00 0.00 0.000 0.000 1 0 -0.000198671 -0.0362736 0.0562086 -0.125167 -0.017968 0.0011327 0.169189 -0.219271 0.412423 0.310413 
-0.07 0.00 0.00 0.00 0.000 0.000 1 0 -0.000224876 -0.0356073 0.0568114 -0.129004 -0.0101253 0.0011327 0.169189 -0.219271 0.412423 0.310413 
-0.06 0.00 0.00 0.00 0.000 0.000 1 0 -0.000251086 -0.0349409 0.0574128 -0.132837 -0.00228892 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
-0.05 0.00 0.00 0.00 0.000 0.000 1 0 -0.00020924 -0.0291174 0.0478439 -0.110698 -0.00190603 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
-0.04 0.00 0.00 0.00 0.000 0.000 1 0 -0.000167395 -0.0232939 0.0382745 -0.0885557 -0.00152884 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
-0.03 0.00 0.00 0.00 0.000 0.000 1 0 -0.000125543 -0.0174705 0.0287064 -0.0664186 -0.00114446 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
-0.02 0.00 0.00 0.00 0.000 0.000 1 0 -8.36974e-05 -0.0116469 0.0191372 -0.0442779 -0.000764422 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
-0.01 0.00 0.00 0.00 0.000 0.000 1 0 -4.18487e-05 -0.00582347 0.00956862 -0.0221389 -0.000382211 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
-0.00 0.00 0.00 0.00 0.000 0.000 1 0 -0 -0 -0 -0 0 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.01 0.00 0.00 0.00 0.000 0.000 1 0 4.18487e-05 0.00582347 -0.00956862 0.0221389 0.000382211 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.02 0.00 0.00 0.00 0.000 0.000 1 0 8.36974e-05 0.0116469 -0.0191372 0.0442779 0.000764422 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.03 0.00 0.00 0.00 0.000 0.000 1 0 0.000125543 0.0174705 -0.0287064 0.0664186 0.00114446 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.04 0.00 0.00 0.00 0.000 0.000 1 0 0.000167395 0.0232939 -0.0382745 0.0885557 0.00152884 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.05 0.00 0.00 0.00 0.000 0.000 1 0 0.00020924 0.0291174 -0.0478439 0.110698 0.00190603 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.06 0.00 0.00 0.00 0.000 0.000 1 0 0.000251086 0.0349409 -0.0574128 0.132837 0.00228892 0.00133392 0.176745 -0.278252 0.619824 0.0936107 
0.07 0.00 0.00 0.00 0.000 0.000 1 0 0.000224876 0.0356073 -0.0568114 0.129004 0.0101253 0.0011327 0.169189 -0.219271 0.412423 0.310413 
0.08 0.00 0.00 0.00 0.000 0.000 1 0 0.000198671 0.0362736 -0.0562086 0.125167 0.017968 0.0011327 0.169189 -0.219271 0.412423 0.310413 
0.09 0.00 0.00 0.00 0.000 0.000 1 0 0.000172473 0.0369397 -0.0556041 0.121322 0.0258186 0.0011327 0.169189 -0.219271 0.412423 0.310413 
0.10 0.00 0.00 0.00 0.000 0.000 1 0 0.00014626 0.0376062 -0.0550033 0.117492 0.0336524 0.0011327 0.169189 -0.219271 0.412423 0.310413 
0.11 0.00 0.00 0.00 0.000 0.000 1 0 0.000120051 0.0382725 -0.0544015 0.113657 0.0414911 0.0011327 0.169189 -0.219271 0.412423 0.310413 
0.12 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.0011327 0.169189 -0.219271 0.412423 0.310413 
0.13 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.14 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.15 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.16 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.17 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.18 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.19 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.20 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.21 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.22 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.23 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.24 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.25 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.26 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.27 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.28 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.29 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
0.30 0.00 0.00 0.00 0.000 0.000 1 0 9.38543e-05 0.0389386 -0.0537969 0.109814 0.0493403 0.00099673 0.172952 -0.25504 0.541697 0.171379 
