tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ZMP_th(deg) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.30 0 9 0 0 0 0 0 0 0 -0.05 0 8.47235e-07 0.000277736 0.0309558 -0.0489545 0.112973 0.00916047 -4.9799e-06 -0.00148373 -0.171664 0.282575 -0.669074 0.0140098
0.30 0 10 0 0 0 0 0 0 0 -0.05 0 9.46029e-07 0.000310107 0.0345638 -0.0544151 0.125835 0.0107713 -4.84505e-06 -0.00143952 -0.166737 0.274787 -0.651098 0.0154769
0.30 0 11 0 0 0 0 0 0 0 -0.05 0 9.46766e-07 0.000310349 0.0345907 -0.0544589 0.125935 0.0107766 -4.84282e-06 -0.00143879 -0.166655 0.274663 -0.650807 0.01551
0.30 0 12 0 0 0 0 0 0 0 -0.05 0 9.47464e-07 0.000310578 0.0346163 -0.0545005 0.12603 0.0107814 -4.84059e-06 -0.00143806 -0.166574 0.274538 -0.650514 0.0155432
0.30 0 13 0 0 0 0 0 0 0 -0.05 0 9.48124e-07 0.000310794 0.0346404 -0.0545399 0.126119 0.0107855 -4.83834e-06 -0.00143732 -0.166492 0.274412 -0.650219 0.0155765
0.30 0 14 0 0 0 0 0 0 0 -0.05 0 9.48744e-07 0.000310997 0.034663 -0.0545771 0.126204 0.0107891 -4.83608e-06 -0.00143658 -0.166409 0.274286 -0.649923 0.0156098
0.30 0 15 0 0 0 0 0 0 0 -0.05 0 9.49324e-07 0.000311188 0.0346842 -0.0546121 0.126283 0.0107921 -4.83381e-06 -0.00143584 -0.166326 0.274159 -0.649626 0.0156432
0.30 0 16 0 0 0 0 0 0 0 -0.05 0 9.49865e-07 0.000311365 0.034704 -0.0546449 0.126357 0.0107945 -4.83153e-06 -0.00143509 -0.166243 0.274031 -0.649327 0.0156767
0.30 0 17 0 0 0 0 0 0 0 -0.05 0 9.50366e-07 0.000311529 0.0347223 -0.0546754 0.126426 0.0107964 -4.82924e-06 -0.00143434 -0.166159 0.273903 -0.649027 0.0157102
0.30 0 18 0 0 0 0 0 0 0 -0.05 0 9.50826e-07 0.00031168 0.0347391 -0.0547037 0.126489 0.0107976 -4.82695e-06 -0.00143359 -0.166076 0.273774 -0.648726 0.0157437
0.30 0 19 0 0 0 0 0 0 0 -0.05 0 9.66608e-07 0.000316843 0.0353143 -0.0553495 0.12826 0.0115598 -4.83727e-06 -0.00143697 -0.166453 0.274468 -0.650223 0.0158496
0.30 0 20 0 0 0 0 0 0 0 -0.05 0 9.66401e-07 0.000316775 0.0353068 -0.0553391 0.128234 0.011554 -4.83712e-06 -0.00143693 -0.166448 0.274464 -0.65021 0.0158616
0.30 0 21 0 0 0 0 0 0 0 -0.05 0 9.66191e-07 0.000316707 0.0352991 -0.0553287 0.128209 0.011548 -4.83697e-06 -0.00143688 -0.166442 0.27446 -0.650196 0.0158735
0.30 0 22 0 0 0 0 0 0 0 -0.05 0 9.65979e-07 0.000316637 0.0352914 -0.0553182 0.128182 0.0115418 -4.83683e-06 -0.00143683 -0.166437 0.274456 -0.650183 0.0158853
0.30 0 23 0 0 0 0 0 0 0 -0.05 0 9.65765e-07 0.000316567 0.0352836 -0.0553076 0.128156 0.0115354 -4.83669e-06 -0.00143679 -0.166432 0.274453 -0.650171 0.015897
0.30 0 24 0 0 0 0 0 0 0 -0.05 0 9.65548e-07 0.000316496 0.0352757 -0.055297 0.12813 0.0115288 -4.83656e-06 -0.00143674 -0.166427 0.27445 -0.650158 0.0159086
0.30 0 25 0 0 0 0 0 0 0 -0.05 0 9.65329e-07 0.000316424 0.0352677 -0.0552864 0.128103 0.011522 -4.83643e-06 -0.0014367 -0.166423 0.274447 -0.650147 0.01592
0.30 0 26 0 0 0 0 0 0 0 -0.05 0 9.65108e-07 0.000316352 0.0352596 -0.0552756 0.128076 0.011515 -4.8363e-06 -0.00143666 -0.166418 0.274444 -0.650136 0.0159314
0.30 0 27 0 0 0 0 0 0 0 -0.05 0 9.64884e-07 0.000316279 0.0352514 -0.0552649 0.128049 0.0115079 -4.83618e-06 -0.00143662 -0.166414 0.274442 -0.650125 0.0159426
