0.3,0,45,0.026,-0.4,0,0,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00388263,-0.373391,1.86942,-3.95916,6.17821,-2.87403
0.3,0,45,0.026,-0.4,0,0.003,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.000880374,-0.373211,1.81561,-3.76379,5.84988,-2.64162
0.3,0,45,0.026,-0.4,0,0.006,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00212188,-0.37303,1.76181,-3.56842,5.52154,-2.40921
0.3,0,45,0.026,-0.4,0,0.009,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00512413,-0.37285,1.708,-3.37305,5.1932,-2.17679
0.3,0,45,0.026,-0.4,0,0.012,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00812639,-0.372669,1.65419,-3.17767,4.86486,-1.94438
0.3,0,45,0.026,-0.4,0,0.015,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0111286,-0.372489,1.60038,-2.9823,4.53653,-1.71197
0.3,0,45,0.026,-0.4,0,0.018,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0141309,-0.372309,1.54657,-2.78693,4.20819,-1.47955
0.3,0,45,0.026,-0.4,0,0.021,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0171331,-0.372128,1.49277,-2.59156,3.87985,-1.24714
0.3,0,45,0.026,-0.4,0,0.024,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0201354,-0.371948,1.43896,-2.39618,3.55151,-1.01473
0.3,0,45,0.026,-0.4,0,0.027,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0231377,-0.371768,1.38515,-2.20081,3.22318,-0.782316
0.3,0,45,0.026,-0.4,0,0.03,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0261399,-0.371587,1.33134,-2.00544,2.89484,-0.549903
0.3,0,45,0.026,-0.4,0,0.033,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0291422,-0.371407,1.27753,-1.81006,2.5665,-0.31749
0.3,0,45,0.026,-0.4,0,0.036,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0321444,-0.371226,1.22373,-1.61469,2.23817,-0.0850769
0.3,0,45,0.026,-0.4,0,0.039,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0351467,-0.371046,1.16992,-1.41932,1.90983,0.147336
0.3,0,45,0.026,-0.4,0,0.042,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0381489,-0.370866,1.11611,-1.22395,1.58149,0.379749
0.3,0,45,0.026,-0.4,0,0.045,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0411512,-0.370685,1.0623,-1.02857,1.25315,0.612162
0.3,0,45,0.026,-0.4,0,0.048,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0441534,-0.370505,1.00849,-0.8332,0.924816,0.844575
0.3,0,45,0.026,-0.4,0,0.051,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0471557,-0.370325,0.954684,-0.637828,0.596478,1.07699
0.3,0,45,0.026,-0.4,0,0.054,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0501579,-0.370144,0.900876,-0.442455,0.268141,1.3094
0.3,0,45,0.026,-0.4,0,0.057,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0531602,-0.369964,0.847068,-0.247082,-0.0601965,1.54181
0.3,0,45,0.026,-0.4,0,0.06,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0561624,-0.369784,0.79326,-0.0517095,-0.388534,1.77423
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,45,0.026,-0.38,0,-0.006,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00969048,-0.354736,1.86124,-4.02598,6.33928,-3.00203
0.3,0,45,0.026,-0.38,0,-0.003,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00668822,-0.354556,1.80743,-3.83061,6.01095,-2.76961
0.3,0,45,0.026,-0.38,0,0,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00368597,-0.354375,1.75362,-3.63524,5.68261,-2.5372
0.3,0,45,0.026,-0.38,0,0.003,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.000683718,-0.354195,1.69981,-3.43987,5.35427,-2.30479
0.3,0,45,0.026,-0.38,0,0.006,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00231854,-0.354014,1.64601,-3.24449,5.02593,-2.07238
0.3,0,45,0.026,-0.38,0,0.009,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00532079,-0.353834,1.5922,-3.04912,4.6976,-1.83996
0.3,0,45,0.026,-0.38,0,0.012,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00832304,-0.353654,1.53839,-2.85375,4.36926,-1.60755
0.3,0,45,0.026,-0.38,0,0.015,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0113253,-0.353473,1.48458,-2.65838,4.04092,-1.37514
0.3,0,45,0.026,-0.38,0,0.018,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0143275,-0.353293,1.43077,-2.463,3.71258,-1.14272
0.3,0,45,0.026,-0.38,0,0.021,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0173298,-0.353113,1.37697,-2.26763,3.38425,-0.91031
0.3,0,45,0.026,-0.38,0,0.024,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0203321,-0.352932,1.32316,-2.07226,3.05591,-0.677897
0.3,0,45,0.026,-0.38,0,0.027,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0233343,-0.352752,1.26935,-1.87688,2.72757,-0.445484
0.3,0,45,0.026,-0.38,0,0.03,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0263366,-0.352572,1.21554,-1.68151,2.39923,-0.213071
0.3,0,45,0.026,-0.38,0,0.033,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0293388,-0.352391,1.16173,-1.48614,2.0709,0.0193416
0.3,0,45,0.026,-0.38,0,0.036,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0323411,-0.352211,1.10792,-1.29077,1.74256,0.251755
0.3,0,45,0.026,-0.38,0,0.039,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0353433,-0.35203,1.05412,-1.09539,1.41422,0.484168
0.3,0,45,0.026,-0.38,0,0.042,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0383456,-0.35185,1.00031,-0.90002,1.08588,0.716581
0.3,0,45,0.026,-0.38,0,0.045,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0413478,-0.35167,0.9465,-0.704648,0.757547,0.948993
0.3,0,45,0.026,-0.38,0,0.048,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0443501,-0.351489,0.892692,-0.509275,0.42921,1.18141
0.3,0,45,0.026,-0.38,0,0.051,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0473523,-0.351309,0.838884,-0.313902,0.100872,1.41382
0.3,0,45,0.026,-0.38,0,0.054,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0503546,-0.351129,0.785076,-0.118529,-0.227465,1.64623
0.3,0,45,0.026,-0.38,0,0.057,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0533568,-0.350948,0.731268,0.0768432,-0.555803,1.87865
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,45,0.026,-0.36,0,-0.009,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.0124961,-0.335901,1.79925,-3.89743,6.17201,-2.89761
0.3,0,45,0.026,-0.36,0,-0.006,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00949382,-0.33572,1.74544,-3.70206,5.84368,-2.6652
0.3,0,45,0.026,-0.36,0,-0.003,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00649157,-0.33554,1.69163,-3.50669,5.51534,-2.43278
0.3,0,45,0.026,-0.36,0,0,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.00348932,-0.33536,1.63782,-3.31131,5.187,-2.20037
0.3,0,45,0.026,-0.36,0,0.003,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,-0.000487062,-0.335179,1.58401,-3.11594,4.85866,-1.96796
0.3,0,45,0.026,-0.36,0,0.006,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00251519,-0.334999,1.53021,-2.92057,4.53033,-1.73554
0.3,0,45,0.026,-0.36,0,0.009,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.00551744,-0.334818,1.4764,-2.7252,4.20199,-1.50313
0.3,0,45,0.026,-0.36,0,0.012,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0085197,-0.334638,1.42259,-2.52982,3.87365,-1.27072
0.3,0,45,0.026,-0.36,0,0.015,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.011522,-0.334458,1.36878,-2.33445,3.54531,-1.0383
0.3,0,45,0.026,-0.36,0,0.018,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0145242,-0.334277,1.31497,-2.13908,3.21698,-0.805892
0.3,0,45,0.026,-0.36,0,0.021,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0175265,-0.334097,1.26117,-1.9437,2.88864,-0.573479
0.3,0,45,0.026,-0.36,0,0.024,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0205287,-0.333917,1.20736,-1.74833,2.5603,-0.341066
0.3,0,45,0.026,-0.36,0,0.027,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.023531,-0.333736,1.15355,-1.55296,2.23197,-0.108653
0.3,0,45,0.026,-0.36,0,0.03,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0265332,-0.333556,1.09974,-1.35759,1.90363,0.12376
0.3,0,45,0.026,-0.36,0,0.033,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0295355,-0.333376,1.04593,-1.16221,1.57529,0.356173
0.3,0,45,0.026,-0.36,0,0.036,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0325377,-0.333195,0.992125,-0.966841,1.24695,0.588586
0.3,0,45,0.026,-0.36,0,0.039,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.03554,-0.333015,0.938317,-0.771468,0.918616,0.820999
0.3,0,45,0.026,-0.36,0,0.042,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0385422,-0.332834,0.884508,-0.576095,0.590278,1.05341
0.3,0,45,0.026,-0.36,0,0.045,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0415445,-0.332654,0.8307,-0.380722,0.261941,1.28583
0.3,0,45,0.026,-0.36,0,0.048,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0445467,-0.332474,0.776892,-0.18535,-0.0663966,1.51824
0.3,0,45,0.026,-0.36,0,0.051,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.047549,-0.332293,0.723084,0.0100232,-0.394734,1.75065
0.3,0,45,0.026,-0.36,0,0.054,0,1,0.0514396,0.0587705,0.15708,0.000263546,0.0271553,0.12729,-0.0292753,0.412506,0.454834,0.0505512,-0.332113,0.669276,0.205396,-0.723071,1.98306
