tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.18 0 0 -0.16 0 0.018 0 0 0 0 0.05 0.0164413 -0.150693 0.642533 -1.48031 2.13647 -1.28753 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.16 0 0.024 0 0 0 0 0.05 0.0224458 -0.150333 0.534917 -1.08957 1.47979 -0.822701 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.16 0 0.030 0 0 0 0 0.05 0.0284504 -0.149972 0.427301 -0.698824 0.823116 -0.357875 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.16 0 0.036 0 0 0 0 0.05 0.0344549 -0.149611 0.319685 -0.308078 0.166441 0.106951 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.16 0 0.042 0 0 0 0 0.05 0.0404594 -0.14925 0.212068 0.0826672 -0.490234 0.571777 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.16 0 0.048 0 0 0 0 0.05 0.0464639 -0.14889 0.104452 0.473413 -1.14691 1.0366 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.16 0 0.054 0 0 0 0 0.05 0.0524684 -0.148529 -0.00316427 0.864158 -1.80358 1.50143 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 -0.006 0 0 0 0 0.05 -0.00718337 -0.114105 0.841398 -2.39545 3.77195 -2.47317 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.000 0 0 0 0 0.05 -0.00117887 -0.113744 0.733782 -2.0047 3.11528 -2.00834 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.006 0 0 0 0 0.05 0.00482564 -0.113383 0.626166 -1.61395 2.4586 -1.54352 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.012 0 0 0 0 0.05 0.0108301 -0.113023 0.518549 -1.22321 1.80193 -1.07869 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.018 0 0 0 0 0.05 0.0168347 -0.112662 0.410933 -0.832464 1.14525 -0.613863 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.024 0 0 0 0 0.05 0.0228392 -0.112301 0.303317 -0.441718 0.488579 -0.149037 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.030 0 0 0 0 0.05 0.0288437 -0.111941 0.195701 -0.0509729 -0.168096 0.315788 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.036 0 0 0 0 0.05 0.0348482 -0.11158 0.0880843 0.339773 -0.824771 0.780614 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.042 0 0 0 0 0.05 0.0408527 -0.111219 -0.019532 0.730518 -1.48145 1.24544 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.12 0 0.048 0 0 0 0 0.05 0.0468572 -0.110858 -0.127148 1.12126 -2.13812 1.71027 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 -0.012 0 0 0 0 0.05 -0.0127946 -0.0764344 0.717414 -2.13834 3.43742 -2.26433 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 -0.006 0 0 0 0 0.05 -0.00679006 -0.0760736 0.609798 -1.74759 2.78074 -1.7995 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.000 0 0 0 0 0.05 -0.000785556 -0.0757129 0.502182 -1.35685 2.12407 -1.33468 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.006 0 0 0 0 0.05 0.00521895 -0.0753522 0.394565 -0.966104 1.46739 -0.869852 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.012 0 0 0 0 0.05 0.0112235 -0.0749914 0.286949 -0.575359 0.810716 -0.405026 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.018 0 0 0 0 0.05 0.017228 -0.0746307 0.179333 -0.184613 0.154041 0.0597997 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.024 0 0 0 0 0.05 0.0232325 -0.07427 0.0717165 0.206132 -0.502634 0.524626 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.030 0 0 0 0 0.05 0.029237 -0.0739092 -0.0358998 0.596878 -1.15931 0.989452 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.036 0 0 0 0 0.05 0.0352415 -0.0735485 -0.143516 0.987623 -1.81598 1.45428 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.08 0 0.042 0 0 0 0 0.05 0.041246 -0.0731878 -0.251132 1.37837 -2.47266 1.9191 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 -0.024 0 0 0 0 0.05 -0.0244103 -0.0391245 0.701046 -2.27198 3.75955 -2.52032 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 -0.018 0 0 0 0 0.05 -0.0184058 -0.0387638 0.59343 -1.88124 3.10288 -2.05549 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 -0.012 0 0 0 0 0.05 -0.0124013 -0.038403 0.485814 -1.49049 2.4462 -1.59067 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 -0.006 0 0 0 0 0.05 -0.00639675 -0.0380423 0.378198 -1.09974 1.78953 -1.12584 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.000 0 0 0 0 0.05 -0.000392245 -0.0376816 0.270581 -0.708999 1.13285 -0.661015 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.006 0 0 0 0 0.05 0.00561226 -0.0373208 0.162965 -0.318253 0.476178 -0.196189 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.012 0 0 0 0 0.05 0.0116168 -0.0369601 0.0553488 0.0724924 -0.180496 0.268637 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.018 0 0 0 0 0.05 0.0176213 -0.0365994 -0.0522675 0.463238 -0.837171 0.733463 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.024 0 0 0 0 0.05 0.0236258 -0.0362386 -0.159884 0.853983 -1.49385 1.19829 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.030 0 0 0 0 0.05 0.0296303 -0.0358779 -0.2675 1.24473 -2.15052 1.66311 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.04 0 0.036 0 0 0 0 0.05 0.0356348 -0.0355172 -0.375116 1.63547 -2.8072 2.12794 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 -0.030 0 0 0 0 0.05 -0.0300215 -0.00145393 0.577062 -2.01488 3.42501 -2.31148 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 -0.024 0 0 0 0 0.05 -0.024017 -0.00109319 0.469446 -1.62413 2.76834 -1.84666 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 -0.018 0 0 0 0 0.05 -0.0180125 -0.00073246 0.36183 -1.23338 2.11167 -1.38183 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 -0.012 0 0 0 0 0.05 -0.0120079 -0.000371726 0.254214 -0.842639 1.45499 -0.917004 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 -0.006 0 0 0 0 0.05 -0.00600344 -1.09924e-05 0.146597 -0.451893 0.798316 -0.452178 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 0.000 0 0 0 0 0.05 1.06696e-06 0.000349741 0.038981 -0.0611477 0.141641 0.0126481 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 0.006 0 0 0 0 0.05 0.00600557 0.000710475 -0.0686352 0.329598 -0.515034 0.477474 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 0.012 0 0 0 0 0.05 0.0120101 0.00107121 -0.176252 0.720343 -1.17171 0.9423 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 0.018 0 0 0 0 0.05 0.0180146 0.00143194 -0.283868 1.11109 -1.82838 1.40713 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 0.024 0 0 0 0 0.05 0.0240191 0.00179268 -0.391484 1.50183 -2.48506 1.87195 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 -0.00 0 0.030 0 0 0 0 0.05 0.0300236 0.00215341 -0.4991 1.89258 -3.14173 2.33678 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 -0.036 0 0 0 0 0.05 -0.0356327 0.0362167 0.453078 -1.75777 3.09048 -2.10264 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 -0.030 0 0 0 0 0.05 -0.0296282 0.0365774 0.345462 -1.36702 2.4338 -1.63782 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 -0.024 0 0 0 0 0.05 -0.0236236 0.0369381 0.237846 -0.976279 1.77713 -1.17299 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 -0.018 0 0 0 0 0.05 -0.0176191 0.0372989 0.13023 -0.585533 1.12045 -0.708167 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 -0.012 0 0 0 0 0.05 -0.0116146 0.0376596 0.0226133 -0.194788 0.463778 -0.243341 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 -0.006 0 0 0 0 0.05 -0.00561013 0.0380203 -0.085003 0.195958 -0.192896 0.221485 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 0.000 0 0 0 0 0.05 0.000394379 0.0383811 -0.192619 0.586703 -0.849571 0.686311 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 0.006 0 0 0 0 0.05 0.00639889 0.0387418 -0.300236 0.977449 -1.50625 1.15114 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 0.012 0 0 0 0 0.05 0.0124034 0.0391025 -0.407852 1.36819 -2.16292 1.61596 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 0.018 0 0 0 0 0.05 0.0184079 0.0394633 -0.515468 1.75894 -2.8196 2.08079 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.04 0 0.024 0 0 0 0 0.05 0.0244124 0.039824 -0.623084 2.14969 -3.47627 2.54561 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.042 0 0 0 0 0.05 -0.0412439 0.0738872 0.329094 -1.50066 2.75594 -1.89381 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.036 0 0 0 0 0.05 -0.0352394 0.074248 0.221478 -1.10992 2.09927 -1.42898 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.030 0 0 0 0 0.05 -0.0292348 0.0746087 0.113862 -0.719173 1.44259 -0.964155 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.024 0 0 0 0 0.05 -0.0232303 0.0749694 0.00624555 -0.328428 0.785916 -0.49933 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.018 0 0 0 0 0.05 -0.0172258 0.0753302 -0.101371 0.0623176 0.129241 -0.0345036 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.012 0 0 0 0 0.05 -0.0112213 0.0756909 -0.208987 0.453063 -0.527434 0.430322 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 -0.006 0 0 0 0 0.05 -0.00521682 0.0760517 -0.316603 0.843809 -1.18411 0.895148 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 0.000 0 0 0 0 0.05 0.00078769 0.0764124 -0.42422 1.23455 -1.84078 1.35997 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 0.006 0 0 0 0 0.05 0.0067922 0.0767731 -0.531836 1.6253 -2.49746 1.8248 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 0.012 0 0 0 0 0.05 0.0127967 0.0771339 -0.639452 2.01605 -3.15413 2.28963 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.08 0 0.018 0 0 0 0 0.05 0.0188012 0.0774946 -0.747068 2.40679 -3.81081 2.75445 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.048 0 0 0 0 0.05 -0.0468551 0.111558 0.20511 -1.24356 2.4214 -1.68497 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.042 0 0 0 0 0.05 -0.0408505 0.111919 0.0974941 -0.852813 1.76473 -1.22014 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.036 0 0 0 0 0.05 -0.034846 0.112279 -0.0101222 -0.462068 1.10805 -0.755318 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.030 0 0 0 0 0.05 -0.0288415 0.11264 -0.117738 -0.0713225 0.451378 -0.290492 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.024 0 0 0 0 0.05 -0.022837 0.113001 -0.225355 0.319423 -0.205296 0.174334 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.018 0 0 0 0 0.05 -0.0168325 0.113362 -0.332971 0.710168 -0.861971 0.639159 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.012 0 0 0 0 0.05 -0.010828 0.113722 -0.440587 1.10091 -1.51865 1.10399 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 -0.006 0 0 0 0 0.05 -0.00482351 0.114083 -0.548204 1.49166 -2.17532 1.56881 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 0.000 0 0 0 0 0.05 0.001181 0.114444 -0.65582 1.8824 -2.832 2.03364 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 0.006 0 0 0 0 0.05 0.00718551 0.114804 -0.763436 2.27315 -3.48867 2.49846 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.12 0 0.012 0 0 0 0 0.05 0.01319 0.115165 -0.871052 2.6639 -4.14535 2.96329 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.16 0 -0.054 0 0 0 0 0.05 -0.0524662 0.149228 0.0811263 -0.986454 2.08687 -1.47613 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.16 0 -0.048 0 0 0 0 0.05 -0.0464617 0.149589 -0.0264899 -0.595708 1.43019 -1.01131 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.16 0 -0.042 0 0 0 0 0.05 -0.0404572 0.14995 -0.134106 -0.204963 0.773516 -0.546481 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.16 0 -0.036 0 0 0 0 0.05 -0.0344527 0.150311 -0.241723 0.185783 0.116841 -0.0816552 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
0.18 0 0 0.16 0 -0.030 0 0 0 0 0.05 -0.0284482 0.150671 -0.349339 0.576528 -0.539834 0.383171 5.01671e-06 0.00149621 0.173061 -0.285126 0.675277 -0.014939
