tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,39,-0.32,-0.12,0.042,0,0,1,0.0514396,0.0587705,0.15708,0.0388929,-0.299291,1.37732,-2.898,4.38993,-2.11875,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.32,-0.12,0.048,0,0,1,0.0514396,0.0587705,0.15708,0.0448975,-0.29893,1.2697,-2.50725,3.73326,-1.65392,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.32,-0.12,0.054,0,0,1,0.0514396,0.0587705,0.15708,0.050902,-0.298569,1.16209,-2.11651,3.07658,-1.1891,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.32,-0.12,0.06,0,0,1,0.0514396,0.0587705,0.15708,0.0569065,-0.298208,1.05447,-1.72576,2.41991,-0.724269,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,39,-0.28,-0.12,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.28,-0.12,0.024,0,0,1,0.0514396,0.0587705,0.15708,0.0212727,-0.262341,1.46857,-3.42238,5.36875,-2.83956,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.28,-0.12,0.03,0,0,1,0.0514396,0.0587705,0.15708,0.0272772,-0.261981,1.36095,-3.03164,4.71207,-2.37474,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.28,-0.12,0.036,0,0,1,0.0514396,0.0587705,0.15708,0.0332818,-0.26162,1.25334,-2.64089,4.0554,-1.90991,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.28,-0.12,0.042,0,0,1,0.0514396,0.0587705,0.15708,0.0392863,-0.261259,1.14572,-2.25015,3.39872,-1.44508,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.28,-0.12,0.048,0,0,1,0.0514396,0.0587705,0.15708,0.0452908,-0.260898,1.0381,-1.8594,2.74205,-0.980258,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.28,-0.12,0.054,0,0,1,0.0514396,0.0587705,0.15708,0.0512953,-0.260538,0.930488,-1.46865,2.08537,-0.515432,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.28,-0.12,0.06,0,0,1,0.0514396,0.0587705,0.15708,0.0572998,-0.260177,0.822871,-1.07791,1.4287,-0.0506061,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,39,-0.24,-0.12,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.24,-0.12,0.018,0,0,1,0.0514396,0.0587705,0.15708,0.0156615,-0.224671,1.34458,-3.16528,5.03421,-2.63072,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.24,-0.12,0.024,0,0,1,0.0514396,0.0587705,0.15708,0.0216661,-0.22431,1.23697,-2.77453,4.37753,-2.1659,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
