0,0,0,1.50557E-006,-4.47877E-006,9.25406E-007,-4.82843E-006,0.077877,-0.345904,0.0555243,-0.289706
0.01,0,0,6.28573E-006,-3.14914E-005,6.70344E-006,-3.49763E-005,0.0747819,-0.331255,0.0690601,-0.360343
0.02,0,0,1.85463E-005,-9.16405E-005,0.00001911,-9.97105E-005,0.0719563,-0.317927,0.065945,-0.344107
0.03,0,0,3.80048E-005,-0.000183593,3.82337E-005,-0.000199047,0.0694062,-0.305939,0.0701919,-0.339392
0.04,0,0,6.44063E-005,-0.000306152,6.42906E-005,-0.000332213,0.0671373,-0.295314,0.0692753,-0.328064
0.05,0,0,9.75239E-005,-0.000458253,9.72457E-005,-0.000498167,0.0651556,-0.286071,0.0666038,-0.315643
0.06,0,0,0.00013716,-0.000638973,0.000136865,-0.000695718,0.0634672,-0.278231,0.0641891,-0.305165
0.07,0,0,0.000183144,-0.000847528,0.000182914,-0.000923824,0.0620778,-0.271814,0.0623432,-0.297006
0.08,0,0,0.00023534,-0.00108328,0.000235204,-0.00118167,0.0609933,-0.266842,0.0609778,-0.290963
0.09,0,0,0.000293637,-0.00134572,0.000293599,-0.00146864,0.0602199,-0.263334,0.060032,-0.286892
0.1,0,0,0.000357958,-0.00163451,0.000358005,-0.00178433,0.0597632,-0.261311,0.0594808,-0.284707
0.11,0,0,0.000428259,-0.00194945,0.000428364,-0.00212852,0.0596293,-0.260794,0.0593148,-0.284356
0.12,0,0,0.000504525,-0.00229047,0.000504661,-0.00250118,0.0598241,-0.261803,0.0595228,-0.285794
0.13,0,0,0.000586777,-0.00265769,0.000586917,-0.00290245,0.0603535,-0.264359,0.0600986,-0.28898
0.14,0,0,0.000675067,-0.00305136,0.000675188,-0.00333264,0.0612235,-0.268483,0.0610321,-0.293881
0.15,0,0,0.000769482,-0.00347189,0.000769569,-0.00379225,0.0624398,-0.274194,0.0623218,-0.300486
0.16,0,0,0.000870144,-0.00391985,0.000870188,-0.00428194,0.0640086,-0.281514,0.0639628,-0.308775
0.17,0,0,0.000977209,-0.00439598,0.000977208,-0.00480253,0.0659356,-0.290463,0.0659528,-0.31874
0.18,0,0,0.00109087,-0.00490117,0.00109083,-0.00535502,0.0682268,-0.301062,0.0682949,-0.330395
0.19,0,0,0.00121136,-0.00543648,0.00121129,-0.00594059,0.0708882,-0.313331,0.0709891,-0.34374
0.2,0,0,0.00133894,-0.00600313,0.00133885,-0.00656055,0.0739256,-0.327291,0.074043,-0.358804
0.21,0,0,0.00147392,-0.00660253,0.00147382,-0.00721642,0.077345,-0.342962,0.0774552,-0.37562
0.22,0,0,0.00161663,-0.00723624,0.00161655,-0.00790989,0.0811522,-0.360366,0.081238,-0.394211
0.23,0,0,0.00176746,-0.007906,0.0017674,-0.00864281,0.0853533,-0.379521,0.0853953,-0.414621
0.24,0,0,0.00192683,-0.00861373,0.0019268,-0.00941722,0.0899541,-0.40045,0.0899439,-0.436906
0.25,0,0,0.0020952,-0.00936151,0.0020952,-0.0102354,0.0949606,-0.423172,0.0948911,-0.461137
0.26,0,0,0.00227307,-0.0101516,0.0022731,-0.0110996,0.100379,-0.447709,0.100252,-0.487351
0.27,0,0,0.00246098,-0.0109865,0.00246103,-0.0120127,0.106214,-0.47408,0.106042,-0.515463
0.28,0,0,0.00265952,-0.0118689,0.00265957,-0.0129773,0.112473,-0.502307,0.112276,-0.545362
0.29,0,0,0.0028693,-0.0128014,0.00286935,-0.0139965,0.119161,-0.53241,0.118978,-0.578346
0.3,0,0,0.00309101,-0.0137873,0.00309103,-0.0150737,0.126285,-0.564409,0.126166,-0.6215
0.31,0,0,0.00332535,-0.0148296,0.00332534,-0.0162134,0.13385,-0.598324,0.133864,-0.685562
0.32,0,0,0.00357307,-0.0159317,0.00357304,-0.0174213,0.141861,-0.634178,0.142097,-0.723832
0.33,0,0,0.00383499,-0.0170973,0.00383496,-0.018696,0.150326,-0.67199,0.15089,-0.432128
0.34,0,-0.05,0.00412645,-0.0183106,0.00411198,-0.0199993,0.141493,0.824691,0.160277,0.73508
0.35,0,-0.05,0.00443133,-0.0194433,0.00440504,-0.0212438,0.156468,0.807378,0.170284,1.02779
0.36,0,-0.05,0.00475185,-0.0204953,0.00471514,-0.0223909,0.171285,0.790962,0.180946,0.991055
0.37,0,-0.05,0.0050895,-0.0214681,0.00504349,-0.0234391,0.186064,0.775532,0.200885,0.93993
0.38,0,-0.05,0.00544575,-0.0223634,0.00539183,-0.0243932,0.200928,0.761174,0.215065,0.90231
0.39,0,-0.05,0.0058221,-0.0231826,0.00576164,-0.0252569,0.215996,0.747978,0.227444,0.872361
0.4,0,-0.05,0.00622006,-0.023927,0.00615421,-0.0260332,0.23139,0.73603,0.240462,0.846016
0.41,0,-0.05,0.00664115,-0.0245977,0.00657085,-0.026725,0.24723,0.725418,0.254553,0.822449
0.42,0,-0.05,0.00708697,-0.0251959,0.00701296,-0.0273344,0.263639,0.716231,0.269686,0.801679
0.43,0,-0.05,0.00755917,-0.0257225,0.00748205,-0.0278637,0.280736,0.708555,0.285866,0.783736
0.44,0,-0.05,0.00805944,-0.0261782,0.00797975,-0.0283145,0.298643,0.70248,0.303129,0.768567
0.45,0,-0.05,0.00858959,-0.0265636,0.00850778,-0.0286884,0.317481,0.698092,0.321545,0.756125
0.46,0,-0.05,0.00915149,-0.0268792,0.00906799,-0.0289866,0.33737,0.695479,0.341176,0.74637
0.47,0,-0.05,0.00974714,-0.0271252,0.00966233,-0.0292102,0.358432,0.694729,0.362093,0.739266
0.48,0,-0.05,0.0103786,-0.0273018,0.0102929,-0.0293598,0.380788,0.69593,0.384359,0.734788
0.49,0,-0.05,0.0110482,-0.0274087,0.0109619,-0.0294359,0.404558,0.69917,0.408071,0.732933
0.5,0,-0.05,0.0117583,-0.0274458,0.0116718,-0.0294386,0.429864,0.704536,0.433305,0.733696
0.51,0,-0.05,0.0125114,-0.0274123,0.012425,-0.0293679,0.456826,0.712116,0.460136,0.737065
0.52,0,-0.05,0.0133101,-0.0273076,0.0132243,-0.0292235,0.485566,0.721998,0.488684,0.743082
0.53,0,-0.05,0.0141574,-0.0271307,0.0140725,-0.0290047,0.516204,0.73427,0.51903,0.751749
0.54,0,-0.05,0.0150564,-0.0268803,0.0149726,-0.0287107,0.548862,0.749019,0.551306,0.763114
0.55,0,-0.05,0.0160103,-0.026555,0.0159278,-0.0283404,0.583661,0.766334,0.58562,0.77723
0.56,0,-0.05,0.0170226,-0.0261531,0.0169417,-0.0278923,0.620721,0.786301,0.622083,0.794131
0.57,0,-0.05,0.0180969,-0.0256725,0.0180178,-0.0273647,0.660163,0.80901,0.660823,0.813883
0.58,0,-0.05,0.0192373,-0.025111,0.0191601,-0.0267557,0.702109,0.834547,0.701997,0.836564
0.59,0,-0.05,0.0204479,-0.024466,0.0203725,-0.0260629,0.746679,0.863,0.745763,0.862278
0.6,0,-0.05,0.0217332,-0.0237347,0.0216596,-0.0252839,0.793995,0.894458,0.792235,0.891071
0.61,0,-0.05,0.023098,-0.0229139,0.023026,-0.0244158,0.844177,0.929007,0.841392,0.922804
0.62,0,-0.05,0.0245471,-0.0220002,0.0244765,-0.0234553,0.897346,0.966736,0.893174,0.957311
0.63,0,-0.05,0.0260861,-0.0209898,0.0260165,-0.022399,0.953624,1.00773,0.949227,0.996528
0.64,0,-0.05,0.0277204,-0.0198785,0.0276516,-0.0212428,1.01313,1.05208,1.01812,1.05106
0.65,0,-0.05,0.0294561,-0.0186621,0.0293889,-0.0199809,1.07599,1.09988,1.11281,1.137
0.66,0,-0.05,0.0312994,-0.0173356,0.031237,-0.018606,1.14232,1.15121,1.17736,1.18429
