time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.62 0.06 0.0596051 0.0778376 -0.05 -0.0539503 -0.0172908 0.189376 0.175398 0.661786 1.32369
0.63 0.06 0.0596233 0.0797656 -0.05 -0.0537227 -0.0154697 0.196341 0.188927 0.731203 1.38205
0.64 0.06 0.0596407 0.0817667 -0.05 -0.0535078 -0.0135103 0.204013 0.203065 0.803124 1.44557
0.65 0.06 0.0596624 0.0838482 -0.05 -0.0532966 -0.0114062 0.212409 0.217851 0.876137 1.51167
0.66 0.06 0.0597344 0.0860171 -0.05 -0.0530119 -0.00915143 0.221463 0.233181 0.934706 1.55423
0.67 0.06 0.0602912 0.0882767 -0.05 -0.0519285 -0.00674574 0.230285 0.247574 0.829686 1.32446
0.68 0.06 0.0654413 0.090593 -0.05 -0.0431989 -0.00425137 0.230178 0.246539 -0.851153 -1.53158
0.69 0.12 0.114019 0.0928505 0.05 0.0379021 -0.0018664 0.221141 0.230074 -0.956191 -1.7614
0.7 0.12 0.119168 0.0950151 0.05 0.0466125 0.000346981 0.211872 0.212672 -0.897656 -1.71894
0.71 0.12 0.119721 0.0970901 0.05 0.0476572 0.00238885 0.20326 0.195813 -0.824694 -1.65299
0.72 0.12 0.119788 0.0990827 0.05 0.0478839 0.00426539 0.195372 0.179599 -0.752841 -1.58965
0.73 0.12 0.119803 0.101 0.05 0.0480173 0.00598287 0.188191 0.163994 -0.683508 -1.53151
0.74 0.12 0.119812 0.102849 0.05 0.0481345 0.00754711 0.18169 0.148943 -0.616621 -1.47865
0.75 0.12 0.11982 0.104636 0.05 0.048244 0.0089634 0.175847 0.134395 -0.551956 -1.43094
0.76 0.12 0.119827 0.106368 0.05 0.0483471 0.0102365 0.170641 0.120299 -0.48928 -1.38822
0.77 0.12 0.119834 0.108051 0.05 0.0484443 0.0113707 0.166053 0.106606 -0.428368 -1.35033
0.78 0.12 0.119841 0.109691 0.05 0.0485358 0.0123698 0.162066 0.0932687 -0.368998 -1.31717
0.79 0.12 0.119847 0.111294 0.05 0.0486221 0.0132371 0.158666 0.0802398 -0.310955 -1.28861
0.8 0.12 0.119852 0.112866 0.05 0.0487035 0.0139755 0.155841 0.0674739 -0.254029 -1.26457
0.81 0.12 0.119858 0.114413 0.05 0.0487802 0.0145873 0.153581 0.0549262 -0.198014 -1.24497
0.82 0.12 0.119863 0.11594 0.05 0.0488525 0.0150746 0.151877 0.0425527 -0.142706 -1.22974
0.83 0.12 0.119867 0.117452 0.05 0.0489207 0.0154388 0.150724 0.0303097 -0.0879045 -1.21884
0.84 0.12 0.119872 0.118956 0.05 0.048985 0.0156811 0.150118 0.0181543 -0.0334114 -1.21225
0.85 0.12 0.119876 0.120456 0.05 0.0490457 0.015802 0.150056 0.00604338 0.0209713 -1.20993
0.86 0.12 0.119879 0.121959 0.05 0.0491029 0.015802 0.150538 -0.00606578 0.0754409 -1.2119
0.87 0.12 0.119883 0.123469 0.05 0.049157 0.0156806 0.151566 -0.0182161 0.130195 -1.21816
0.88 0.12 0.119886 0.124992 0.05 0.0492081 0.0154373 0.153144 -0.0304507 0.185433 -1.22876
0.89 0.12 0.119888 0.126534 0.05 0.0492563 0.0150712 0.155278 -0.0428131 0.241354 -1.24372
0.9 0.12 0.119891 0.128099 0.05 0.0493019 0.0145805 0.157975 -0.0553472 0.298163 -1.26311
0.91 0.12 0.119893 0.129695 0.05 0.049345 0.0139635 0.161247 -0.0680978 0.356064 -1.28701
0.92 0.12 0.119895 0.131326 0.05 0.0493858 0.0132177 0.165103 -0.0811104 0.41527 -1.31551
0.93 0.12 0.119897 0.132999 0.05 0.0494244 0.0123403 0.16956 -0.0944315 0.475994 -1.34872
0.94 0.12 0.119898 0.13472 0.05 0.049461 0.0113279 0.174632 -0.108109 0.538458 -1.38676
0.95 0.12 0.1199 0.136494 0.05 0.0494956 0.0101767 0.180339 -0.122192 0.602887 -1.42978
0.96 0.12 0.119901 0.138329 0.05 0.0495285 0.00888252 0.186701 -0.13673 0.669516 -1.47794
0.97 0.12 0.119901 0.14023 0.05 0.0495597 0.00744043 0.193741 -0.151777 0.738566 -1.53137
0.98 0.12 0.119903 0.142206 0.05 0.0495884 0.00584511 0.201484 -0.167384 0.810113 -1.59
0.99 0.12 0.119909 0.144262 0.05 0.0496065 0.00409075 0.209949 -0.18359 0.882744 -1.65124
1 0.12 0.119967 0.146407 0.05 0.0495377 0.00217166 0.219067 -0.200291 0.940925 -1.68899
1.01 0.12 0.12051 0.148643 0.05 0.0486576 8.82133e-05 0.227949 -0.216008 0.83551 -1.45447
1.02 0.12 0.125647 0.150936 0.05 0.0401194 -0.00209691 0.227898 -0.216249 -0.84573 1.40626
