time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.46 0 -0.000177153 0.00915614 -0.05 -0.049368 -0.0250977 0.0576708 -0.00211082 0.338817 0.883199
0.47 0 -0.000169101 0.00975015 -0.05 -0.0494059 -0.0250746 0.0611655 0.00673187 0.360126 0.885339
0.48 0 -0.000161582 0.0103802 -0.05 -0.0494418 -0.0249629 0.06488 0.0156117 0.382763 0.890626
0.49 0 -0.000154571 0.0110485 -0.05 -0.0494756 -0.0247622 0.0688278 0.0245602 0.406809 0.899083
0.5 0 -0.000148042 0.0117576 -0.05 -0.0495076 -0.0244714 0.0730236 0.0336094 0.43235 0.910745
0.51 0 -0.000141975 0.0125099 -0.05 -0.0495378 -0.0240895 0.0774828 0.0427914 0.459479 0.925659
0.52 0 -0.000136346 0.0133082 -0.05 -0.0495664 -0.023615 0.0822216 0.0521391 0.488294 0.943882
0.53 0 -0.000131138 0.0141553 -0.05 -0.0495934 -0.0230461 0.0872576 0.0616859 0.518899 0.965484
0.54 0 -0.000126333 0.0150544 -0.05 -0.049619 -0.0223805 0.0926091 0.0714661 0.551405 0.990548
0.55 0 -0.000121915 0.0160086 -0.05 -0.0496433 -0.0216159 0.0982958 0.0815147 0.585928 1.01917
0.56 0 -0.000117869 0.0170215 -0.05 -0.0496663 -0.0207492 0.104338 0.0918677 0.622595 1.05145
0.57 0 -0.000114183 0.0180966 -0.05 -0.0496882 -0.0197774 0.110759 0.102563 0.661538 1.08751
0.58 0 -0.000110844 0.019238 -0.05 -0.049709 -0.0186967 0.117581 0.113638 0.702898 1.1275
0.59 0 -0.000107842 0.0204497 -0.05 -0.0497287 -0.0175032 0.12483 0.125133 0.746826 1.17154
0.6 0 -0.000105169 0.0217361 -0.05 -0.0497476 -0.0161925 0.132531 0.13709 0.79348 1.21982
0.61 0 -0.000102815 0.0231019 -0.05 -0.0497655 -0.0147597 0.140714 0.149551 0.843031 1.2725
0.62 0 -0.00010077 0.0245521 -0.05 -0.0497827 -0.0131996 0.149407 0.162563 0.895655 1.32978
0.63 0 -9.89734e-05 0.0260919 -0.05 -0.049799 -0.0115065 0.158643 0.176171 0.951525 1.39183
0.64 0 -9.6907e-05 0.0277269 -0.05 -0.0498138 -0.00967409 0.168454 0.190423 1.01067 1.45859
0.65 0 -8.97047e-05 0.0294629 -0.05 -0.0498188 -0.00769578 0.178866 0.205353 1.07163 1.52752
0.66 0 -3.13898e-05 0.031306 -0.05 -0.0497376 -0.00556512 0.189818 0.220854 1.11882 1.57253
0.67 0 0.000512638 0.0332582 -0.05 -0.0488459 -0.00328175 0.200427 0.235441 1.00307 1.34487
0.68 0 0.00565061 0.0352844 -0.05 -0.0402966 -0.000907671 0.202003 0.234618 -0.68789 -1.50936
0.69 0.06 0.0542172 0.0372681 0.05 0.0406345 0.00135924 0.194552 0.218383 -0.802484 -1.73767
0.7 0.06 0.0593548 0.0391744 0.05 0.0491849 0.00345691 0.186774 0.201225 -0.752969 -1.69394
0.71 0.06 0.0598983 0.0410055 0.05 0.0500791 0.00538558 0.179567 0.184621 -0.688522 -1.62695
0.72 0.06 0.0599557 0.0427678 0.05 0.0501641 0.00715151 0.173001 0.168672 -0.624709 -1.56279
0.73 0.06 0.0599617 0.0444676 0.05 0.050164 0.00876107 0.167062 0.153338 -0.56297 -1.504
0.74 0.06 0.0599622 0.0461111 0.05 0.0501556 0.0102201 0.161731 0.138565 -0.503255 -1.45067
